"BATCH","Eff1","Eff2","Eff3","SE1","SE2","SE3","VAR11","VAR12","VAR13","VAR21","VAR22","VAR23","VAR31","VAR32","VAR33"
210,-2.19808539226697,-2.38854275260782,-2.36710669661555,0.277058760444153,0.183477503874275,0.249819744473585,0.0767615567388507,0.0296351663532556,0.0395582085156061,0.0296351663532556,0.0336639944279347,0.0325354670343417,0.0395582085156061,0.0325354670343417,0.0624099047288475
211,-2.06051660131778,-2.4659688808588,-2.10649930957736,0.165069082347476,0.1599836586533,0.165624880890083,0.0272478019470377,0.0196199950815346,0.0248950134825545,0.0196199950815346,0.0255947710360958,0.0228562610157659,0.0248950134825545,0.0228562610157659,0.0274316011698542
212,-2.1221052702824,-2.38620629725716,-2.19781846614803,0.191464648655883,0.159452125735452,0.177332462183084,0.0366587116849209,0.022110534390167,0.0270812019687433,0.022110534390167,0.0254249804015544,0.0237199934339377,0.0270812019687433,0.0237199934339377,0.0314468021439151
213,1.50311025171788,-1.96940224029767,1.99475312489415,2.04128660606322,0.240449982052753,2.43848653500748,4.1668510080931,0.290029043045236,4.93560208049812,0.290029043045236,0.0578161938691691,0.363546308235465,4.93560208049812,0.363546308235465,5.9462165814128
214,-2.07956201955046,-2.47119650496439,-2.13616611671282,0.226298839570751,0.165382074542507,0.161976233496712,0.0512111647910685,0.0256728508910281,0.0277925925694096,0.0256728508910281,0.0273512305799834,0.0246789602821486,0.0277925925694096,0.0246789602821486,0.0262363002177814
215,-2.79583271276223,-2.44774459892999,-2.30840206668279,0.580661226485832,0.197798192416757,0.22845621483691,0.337167459944031,0.0566678642221828,0.0808781625892274,0.0566678642221828,0.0391241249233364,0.0411678146380952,0.0808781625892274,0.0411678146380952,0.0521922420976082
216,-2.06474938214723,-3.65494195621336,-2.0617450998503,0.301644066169147,1.07488198626022,0.192955941893172,0.0909891426550567,0.0696469906956256,0.0488705272051344,0.0696469906956256,1.15537128438673,0.0433720469811363,0.0488705272051344,0.0433720469811363,0.0372319955118813
217,-2.44476784969314,-2.57884246059812,-2.32447382624748,0.43841635541281,0.211003293949862,0.241560322702855,0.192208900693451,0.056284491064889,0.0386758674111208,0.056284491064889,0.0445223900576918,0.044864606300084,0.0386758674111208,0.044864606300084,0.0583513895043075
218,-2.51341249200744,-3.81980012263495,-3.94611858234454,0.462235758086141,1.15327193536519,1.41556553811794,0.213661896053469,0.469455580415925,0.571262829950809,0.469455580415925,1.33003615690098,1.15872847169623,0.571262829950809,1.15872847169623,2.00382579270715
219,-2.46755784113618,-2.7470753100583,-2.1785628884431,0.327364792367485,0.253710634644009,0.20512214785212,0.107167707281807,0.0675788684882148,0.0588172448041371,0.0675788684882148,0.0643690861314656,0.0463052435272396,0.0588172448041371,0.0463052435272396,0.0420750955394671
220,-1.82008068734109,-2.27250392002374,-2.18106335071602,0.171568156274948,0.178607881672449,0.214738704599407,0.0294356322475848,0.0195293974252225,0.0298155662521411,0.0195293974252225,0.0319007753955196,0.0174697546928295,0.0298155662521411,0.0174697546928295,0.0461127112530312
221,-2.42918762368857,-2.63276987534202,-2.38574575076168,0.549577981129033,0.260080216957472,0.303483808125451,0.302035957341864,0.11299802630302,0.155942371960611,0.11299802630302,0.0676417192526456,0.0730265546193603,0.155942371960611,0.0730265546193603,0.0921024217943252
222,0.782480673369152,-1.92242657989332,-0.826673684574423,2.78229951322491,0.224649876242702,1.27124212636377,7.74119058129155,-0.14673348596393,3.52139372072524,-0.14673348596393,0.0504675668958614,-0.0566590207338253,3.52139372072524,-0.0566590207338253,1.61605654384188
223,-2.79972739637644,-2.63221613195363,-2.65765858259694,0.7087299180113,0.367936280951279,0.464493608237668,0.502298096684305,0.203731197616929,0.289037945555752,0.203731197616929,0.135377106840258,0.163917345611967,0.289037945555752,0.163917345611967,0.215754312093648
224,-1.55680212473625,-1.91952100025144,-2.04572152927624,0.332828293492659,0.370090590868568,0.212654251767536,0.110774672949236,0.114192392003881,-0.0125496672806761,0.114192392003881,0.136967045449446,-0.0197132734239818,-0.0125496672806761,-0.0197132734239818,0.0452218307948107
225,-1.89679004780378,-2.18739122409409,-2.18596697952197,0.219324200006491,0.174215335734041,0.192787965162153,0.0481031047084875,0.0204467726920052,0.031157884016877,0.0204467726920052,0.0303509832049245,0.0302091366884507,0.031157884016877,0.0302091366884507,0.0371671995113637
226,-1.83819656746394,-2.65173370696916,-2.15265879909505,0.201678835976492,0.433776621233497,0.250982641656287,0.0406743528808328,0.0181889265712464,0.0265646356356655,0.0181889265712464,0.188162157128749,0.099160720129893,0.0265646356356655,0.099160720129893,0.0629922864127683
227,-2.37180955544536,-3.3317435963038,-2.22663948736912,0.456742983432286,0.654662155151435,0.21671346670612,0.208614152914626,0.285038987369554,0.0841817513561695,0.285038987369554,0.428582537387522,0.116761059811434,0.0841817513561695,0.116761059811434,0.0469647266517844
228,-5.58686407540396,-3.30581920344799,-3.72619462336666,2.62609965320405,0.72880280615839,1.13709526193298,6.89639938855845,1.78849810218582,2.9557679599105,1.78849810218582,0.531153530264343,0.802257453664743,2.9557679599105,0.802257453664743,1.29298563471042
229,-2.53671700857057,-2.37239809948875,-2.24388739779112,0.431238650112459,0.243429595906591,0.226334588297211,0.185966773350816,0.0915219706043698,0.085845722733202,0.0915219706043698,0.0592579681632463,0.0524696796792696,0.085845722733202,0.0524696796792696,0.0512273458596679
230,-3.0663965457253,-2.32242945242161,-2.24160399734722,0.975070180197783,0.233707593956326,0.264903569420516,0.950761856310936,0.159694464601672,0.224824696798927,0.159694464601672,0.0546192394728548,0.0568808812369997,0.224824696798927,0.0568808812369997,0.07017390109173
231,-1.97032302839485,-1.83347529390793,-1.40709203370866,0.217285852867658,0.213366493671347,0.401835734834602,0.0472131418564255,0.0067196238170973,-0.0128592600811536,0.0067196238170973,0.0455252606216052,0.0692289045113895,-0.0128592600811536,0.0692289045113895,0.161471957790065
232,-1.80087358563344,-2.57711328021332,-1.95742059802023,0.304233869974239,0.272115683310405,0.202813841263284,0.0925582476395019,0.028769862166087,0.0439754876254369,0.028769862166087,0.0740469451034884,0.0289071324534911,0.0439754876254369,0.0289071324534911,0.0411334542079686
233,-5.42370923417236,-2.39477145731968,-3.2629018911384,1.97535892511728,0.1751184161425,0.736212550720702,3.9020428830405,0.116978369522797,1.34165019364248,0.116978369522797,0.0306664596722578,0.0620700991402026,1.34165019364248,0.0620700991402026,0.542008919838682
234,-2.01983717075082,-2.22627125044361,-2.21143456699305,0.228093321136233,0.15722390107665,0.182163356725653,0.0520265631469568,0.0228280847879333,0.0265670979972839,0.0228280847879333,0.0247193550697602,0.0228795924879042,0.0265670979972839,0.0228795924879042,0.0331834885335574
235,-3.4120895472144,-2.83205765792415,-2.44850388801059,1.50609525287704,0.320134244445358,0.346614129625525,2.26832291073875,0.23522840289144,0.260073693600166,0.23522840289144,0.1024859344666,0.108219028599806,0.260073693600166,0.108219028599806,0.12014135485606
236,-2.23591806438669,-2.24502764418014,-2.03643724949867,0.282342096319768,0.16498264635889,0.171918612007895,0.0797170593542413,0.0302362995395561,0.0357747895831038,0.0302362995395561,0.0272192735995825,0.0259973935037556,0.0357747895831038,0.0259973935037556,0.0295560091547211
237,-2.05278085985688,-2.81519602832543,-2.03429621263862,0.250614542647669,0.546803789816464,0.193569241952311,0.0628076489865002,0.113206123019865,0.0398129420662185,0.113206123019865,0.298994384557647,0.0730803020600684,0.0398129420662185,0.0730803020600684,0.0374690514299922
238,-2.01193129430379,-2.62014590534302,-1.91431194684502,0.231490147326124,0.224625055360773,0.191879310848399,0.0535876883090704,0.0185528221525643,0.0256162480214892,0.0185528221525643,0.0504564154958302,0.0128176213617041,0.0256162480214892,0.0128176213617041,0.0368176699316564
239,-2.37654189151697,-2.41206372999937,-2.33165499128584,0.318616164362127,0.198002322039701,0.196749863604886,0.101516260192834,0.0382538481659818,0.0302663520921846,0.0382538481659818,0.0392049195331134,0.0329628260268494,0.0302663520921846,0.0329628260268494,0.0387105088285414
240,-1.72628010694316,-2.22036784640625,-2.43580891391541,0.159663162629784,0.160034363067946,0.280092472050681,0.025492325500945,0.0193520531754569,0.0162119898577618,0.0193520531754569,0.0256109973625631,0.0153027033694968,0.0162119898577618,0.0153027033694968,0.0784517928994617
241,-2.72388845060121,-2.1579872987974,-2.01841514456137,0.717058359712882,0.329860028198047,0.284200332384647,0.514172691234129,0.13497810870304,0.0898713907278265,0.13497810870304,0.108807638202816,0.085725684788665,0.0898713907278265,0.085725684788665,0.0807698289275441
242,-0.811703807113594,-3.5617454286953,-2.53207122954331,0.91534461527004,1.1686243136613,0.36167196551219,0.837855764703857,-1.01924129310432,-0.264475234876203,-1.01924129310432,1.36568278648035,0.396266986168026,-0.264475234876203,0.396266986168026,0.130806610637451
243,-2.55380755245794,-2.24508326446953,-1.99807612459718,0.511091511041458,0.166277714670874,0.235906924386237,0.26121453265864,0.0405764633134316,0.105387132240881,0.0405764633134316,0.0276482783961686,0.0313430423450251,0.105387132240881,0.0313430423450251,0.0556520769733739
244,-1.9469332956246,-2.35907077246982,-2.18801056799653,0.191723325261037,0.156557178721311,0.195703726300625,0.0367578334491494,0.0211254084036066,0.0345887330564816,0.0211254084036066,0.0245101502091764,0.0256716981502983,0.0345887330564816,0.0256716981502983,0.0382999484879499
245,-1.85920445820712,-2.7115708868111,-3.42791638793335,0.206917539792502,0.16787218732004,0.745674825896234,0.0428148682737817,0.0200265532071946,-0.0513322575493308,0.0200265532071946,0.0281810712756146,0.0247361521556211,-0.0513322575493308,0.0247361521556211,0.556030945975379
246,-2.75775485178119,-2.18568367945751,-2.0811499310384,0.65829336229567,0.157096696101946,0.161642123522632,0.433350150842539,0.0275453451856198,0.0322384346812332,0.0275453451856198,0.0246793719261472,0.0227390804602723,0.0322384346812332,0.0227390804602723,0.0261281760969059
247,-2.18602687361429,-5.60774255310335,-1.9783837077825,0.452991948428928,2.16451712241885,0.235821882496898,0.205201705341436,0.867851471055907,0.0265822053824906,0.867851471055907,4.68513437324439,0.0249004923710241,0.0265822053824906,0.0249004923710241,0.0556119602643809
248,-2.31956230651104,-2.4353157456453,-2.38074337096743,0.427132627708849,0.210234871366295,0.365820500604352,0.182442281653466,0.041176308667566,0.15147560025539,0.041176308667566,0.0441987011384027,0.0406450738900257,0.15147560025539,0.0406450738900257,0.133824638662419
249,-1.24696726481676,-1.84358140494077,-8.66040616686571,0.392597220485653,0.414116203737728,6.05526898460111,0.154132577533061,0.0505088568891574,-0.530128650515746,0.0505088568891574,0.171492230198147,-2.22142948520422,-0.530128650515746,-2.22142948520422,36.6662824758721
250,-2.72143897645175,-2.85960107797792,-2.40504382353009,0.788084556915905,0.289237335421449,0.284287031962247,0.621077268849339,0.179600452846773,0.203183902532236,0.179600452846773,0.0836582362016995,0.0747413106969688,0.203183902532236,0.0747413106969688,0.0808191165419039
251,-2.83236080769108,-5.7110445681337,-2.65088573545538,0.843141886597612,2.12894345741594,0.466143537930952,0.710888240935381,1.01099070046356,0.306507415172311,1.01099070046356,4.53240024487414,0.903324959217828,0.306507415172311,0.903324959217828,0.217289797954785
252,-2.37303559428357,-2.53923756678311,-1.84907502125416,0.857180543493259,0.460296537209932,0.453677958138589,0.734758484143399,0.243275793651816,-0.124757786234662,0.243275793651816,0.211872902167454,-0.0813296309011706,-0.124757786234662,-0.0813296309011706,0.2058236897008
253,-2.74641455374278,-2.24458069884441,-1.73816339254563,0.621639687747696,0.158135368015962,0.219723180203596,0.386435901383053,0.0251339818248071,-0.0596239549122672,0.0251339818248071,0.0250067946175438,0.0223647775105823,-0.0596239549122672,0.0223647775105823,0.0482782759187821
254,-4.03246875055067,-5.70689535256054,-1.50761111642503,1.75967914523251,2.0595924374084,0.284435300674515,3.09647069416623,0.298627176822372,-0.33712007605843,0.298627176822372,4.24192100822988,-0.0988038972570668,-0.33712007605843,-0.0988038972570668,0.0809034402698017
255,-1.88915935084733,-2.55258620606252,-2.42282496343426,0.349700219452885,0.495571147381882,0.620785092852559,0.122290243485396,-0.0499756472982766,0.182027706515884,-0.0499756472982766,0.245590762117395,0.0335046343650873,0.182027706515884,0.0335046343650873,0.38537413150796
256,-1.65894620342477,-2.34821899470183,-2.04582303074156,0.19836170190528,0.174298271450176,0.196118207928523,0.0393473647827591,0.0142324644440487,0.0165005416285572,0.0142324644440487,0.0303798874305191,0.0309861433811013,0.0165005416285572,0.0309861433811013,0.0384623514810955
257,-1.59848291531614,-2.12091692061966,-4.79295146312496,0.300837311604614,0.154219990722727,1.85933475375895,0.0905030880534914,0.0125786304726464,0.0741519434002785,0.0125786304726464,0.0237838055385179,0.0576023422042317,0.0741519434002785,0.0576023422042317,3.45712572653587
258,-7.88976218186645,-1.35893351672768,-1.40964637943142,4.09176078609109,0.691096047488003,0.466866515186802,16.7425063305928,0.12648272882407,-0.305106069314864,0.12648272882407,0.47761374685354,0.295037750915322,-0.305106069314864,0.295037750915322,0.217964343002668
259,-2.32491123969439,-2.64908725181942,-2.2779692764988,0.211397312067632,0.182661588990562,0.171064223717776,0.0446888235494197,0.0243411272312213,0.0258059590656547,0.0243411272312213,0.0333652560925571,0.02794960755279,0.0258059590656547,0.02794960755279,0.0292629686361653
260,-2.50033025482452,-2.39905432694374,-3.10944071204052,0.456010320608231,0.26446095328513,0.664959642877812,0.207945412501221,0.0729151164062533,0.25807504819336,0.0729151164062533,0.0699395958124799,0.14900400394159,0.25807504819336,0.14900400394159,0.442171326656187
261,-3.53978001274341,-4.78471957525151,-3.69463857032783,1.23822106435094,2.57511697051502,1.88892762865812,1.53319140420237,3.16047570474361,2.28445624321564,3.16047570474361,6.63122741183443,4.82298866658627,2.28445624321564,4.82298866658627,3.56804758630799
262,-1.45055530157449,-2.13078571054361,-1.85606062478323,0.482431616824252,0.251328948753062,0.200600071501995,0.232740264911662,0.0766241599735256,0.0688267828858527,0.0766241599735256,0.0631662404813191,0.0413827609190989,0.0688267828858527,0.0413827609190989,0.0402403886866053
263,-1.94991484110126,-1.9103037410104,-1.95912576335552,0.184587562705084,0.18995703722564,0.165813989700541,0.0340725683054031,0.0104203287643622,0.0272821761518564,0.0104203287643622,0.0360836759915432,0.0156512777721935,0.0272821761518564,0.0156512777721935,0.027494279180411
264,-2.49571145982856,-2.70087207642625,-2.2906438558064,0.395110301203263,0.192725685723776,0.189587586071017,0.156112150116933,0.0382425498506825,0.0580753431261047,0.0382425498506825,0.0371431899376997,0.027906355776035,0.0580753431261047,0.027906355776035,0.0359434527922354
265,-2.27214974261528,-2.4669125633451,-1.61420499379047,0.309239470209354,0.163779446971196,0.4135530162443,0.0956290499353617,0.0181379416107273,-0.0740055170679762,0.0181379416107273,0.0268237072501908,0.0248958811698114,-0.0740055170679762,0.0248958811698114,0.171026097244759
266,-3.03693047688125,-2.49931025953959,-2.35939545032423,1.22056876113582,0.171192854964815,0.242714887056285,1.48978810066062,0.0581583747715422,0.216039120168055,0.0581583747715422,0.0293069935910042,0.0334396663690988,0.216039120168055,0.0334396663690988,0.0589105163987454
267,-2.0320847077431,-2.28605412303149,-1.99620288282306,0.208410452287666,0.171554240111901,0.170645645401975,0.0434349166227495,0.0163122375162492,0.0178023061958831,0.0163122375162492,0.0294308573003718,0.0253901572905705,0.0178023061958831,0.0253901572905705,0.0291199362946568
268,-5.67323042532833,-2.68684780930702,-2.43157701761315,3.10967162442039,0.273667708644447,0.285281034600393,9.67005761172533,0.654980898707211,0.731976691258693,0.654980898707211,0.074894014754702,0.0739901454864591,0.731976691258693,0.0739901454864591,0.0813852687026708
269,0.256812729400316,-2.69849195968822,-1.0463829664467,1.73265468101455,0.179499863825263,1.07315401661484,3.00209224364162,-0.0815703081667448,1.82694503496182,-0.0815703081667448,0.032220201113288,-0.0398148374994628,1.82694503496182,-0.0398148374994628,1.15165954337657
270,-1.98945286986134,-2.48802950295783,-1.75944377260926,0.172548383316625,0.217334986809229,0.263718301016026,0.029772944585181,0.0252851559915856,0.0185609312305105,0.0252851559915856,0.0472344964913678,-0.00178869275750817,0.0185609312305105,-0.00178869275750817,0.0695473422907791
271,-2.04172300953042,-2.51410857030803,-1.99000669595968,0.243551231780855,0.247523631173058,0.190851686358449,0.0593172025019718,0.0280080429036079,0.0342506380544733,0.0280080429036079,0.061267947989096,0.0252826727061837,0.0342506380544733,0.0252826727061837,0.0364243661858636
272,-1.85960376099496,-2.18165732412934,-2.23689957059526,0.213596661974553,0.170442510619437,0.21400274928135,0.0456235340066713,0.0247729014756635,0.0151420688171931,0.0247729014756635,0.0290506494262568,0.01598347909827,0.0151420688171931,0.01598347909827,0.0457971766999765
273,-3.14482686432142,-3.75676644114066,-2.14535368878831,0.842422589502285,0.63276471019276,2.23908522626994,0.709675819303735,0.502761210501413,0.963613582456559,0.502761210501413,0.400391178465328,0.592497960829987,0.963613582456559,0.592497960829987,5.01350265050031
274,-2.03795493252039,-1.45981729825537,-2.41626259598306,0.320370459169734,0.432951285376935,0.50628674590026,0.102637231108626,-0.0842890122047475,0.150590518342417,-0.0842890122047475,0.18744681550954,-0.162222936535553,0.150590518342417,-0.162222936535553,0.256326269074275
275,-2.10096954169627,-2.42736999429745,-1.8893337472518,0.252072987915425,0.342668448868268,0.176200410947813,0.0635407912366098,0.0700125720276422,0.00959643140048707,0.0700125720276422,0.117421665849785,0.00030239208874584,0.00959643140048707,0.00030239208874584,0.0310465848181782
276,-1.55135121632206,-1.97959486572342,-4.88041670840662,0.22807473234742,0.356119166681252,2.59682755709777,0.0520180835353474,0.068231046658142,-0.383922737497242,0.068231046658142,0.126820860877749,-0.791141941518675,-0.383922737497242,-0.791141941518675,6.74351336130236
277,-2.67688179114272,-2.94060510865072,-0.326221791531888,1.12728875062933,0.779556206931255,1.05025446214333,1.27077992729543,0.828664212000696,-1.08804980771336,0.828664212000696,0.607707879765045,-0.772382992380543,-1.08804980771336,-0.772382992380543,1.10303443525197
278,-1.98198095172809,-2.34222597612585,-2.10622984947766,0.266847045726168,0.217557137279128,0.230152270838093,0.0712073458127838,0.0315781625500207,0.0520244729579059,0.0315781625500207,0.0473311079810895,0.0413181698315585,0.0520244729579059,0.0413181698315585,0.0529700677719307
279,-1.83977487759949,-2.33261927034818,-1.90976291956402,0.253738135200986,0.192946168401545,0.160459727068505,0.0643830412552738,0.030455945678044,0.0247406330652173,0.030455945678044,0.0372282239008373,0.0208241478572842,0.0247406330652173,0.0208241478572842,0.0257473240108991
280,-1.80172858029235,-2.27301416478133,-2.31371943006122,0.188096939969511,0.42965474744738,0.27701550393088,0.0353804588258939,0.0153517271460788,0.0373299312574275,0.0153517271460788,0.184603202004072,0.0635084739556823,0.0373299312574275,0.0635084739556823,0.0767375894180795
281,-2.24180145601566,-2.38996739478881,-2.4715542282374,0.37090764253136,0.198956620635743,0.2643955449826,0.137572479288171,0.0266908736597294,0.0927760728781239,0.0266908736597294,0.039583736894795,0.0256854853569653,0.0927760728781239,0.0256854853569653,0.0699050042066461
282,-2.380403761892,-2.31518427099559,-1.89050169742693,0.435861043343356,0.228009559500182,0.19228195055637,0.189974849104359,0.0123885779007654,0.00685454663811771,0.0123885779007654,0.051988359223467,0.00932013013483002,0.00685454663811771,0.00932013013483002,0.0369723485097624
283,-2.18489617033939,-2.58038596747816,-2.27052741312135,0.187215286451787,0.196181433928595,0.181074856306528,0.0350495634812248,0.0268813116802995,0.0282350864066321,0.0268813116802995,0.0384871550182795,0.0308021400883603,0.0282350864066321,0.0308021400883603,0.0327881035864298
284,-3.14433419166092,-2.63417133671772,-3.8217883438312,0.951177910216721,0.30040289969103,1.64968627565603,0.904739416884248,0.242945114375722,1.47252044085792,0.242945114375722,0.0902419021427789,0.425865797125028,1.47252044085792,0.425865797125028,2.72146480808788
285,-1.65607752244638,-2.52231571504715,-2.24212050672093,0.284020763580737,0.257806511034407,0.257370997863457,0.0806677941449851,0.0334832586506851,0.000954108136921152,0.0334832586506851,0.0664641971317339,0.0496103743310333,0.000954108136921152,0.0496103743310333,0.0662398305412315
286,-1.89643664302606,-2.22185838285602,-1.97248747582219,0.179305964159676,0.153262271676045,0.169373000559488,0.0321506287832311,0.0183234431858625,0.0265157247956976,0.0183234431858625,0.0234893239193018,0.0216500856814153,0.0265157247956976,0.0216500856814153,0.0286872133185242
287,-2.0388048281586,-2.13318252427132,-1.91180948384511,0.204189913132812,0.29693702801656,0.198981937734037,0.0416935206251854,0.0406902056754909,0.0297386324908478,0.0406902056754909,0.0881715986073072,0.0493588652473495,0.0297386324908478,0.0493588652473495,0.0395938115443923
288,-1.82364127418191,-1.47649468587069,-1.67523178757187,0.238593570298658,0.394859286875958,0.212690339818716,0.0569268917878605,-0.0291518470253428,0.027879656011597,-0.0291518470253428,0.15591385643219,0.047358593726769,0.027879656011597,0.047358593726769,0.045237180652201
289,-12.4382166277626,-5.5324433885497,-4.25049638800228,9.96049273661364,2.79765904930577,1.83562771396463,99.211415556133,27.7734630514998,18.1758637513585,27.7734630514998,7.82689615616247,5.10137195033961,18.1758637513585,5.10137195033961,3.369529104275
290,-2.37977284629915,-2.50320292737458,-3.28737858285822,0.583103886085449,0.618269387898469,1.42183336319735,0.340010141967952,0.353534831066864,0.813309868017337,0.353534831066864,0.382257036012347,0.866926714541888,0.813309868017337,0.866926714541888,2.02161011270108
291,-2.01003408333183,-3.1712660787723,-2.33336215444403,0.298290068232119,0.373464793565463,0.347452860679958,0.088976964805922,0.021107215951544,0.0901281500074338,0.021107215951544,0.139475952032894,0.0258074063890645,0.0901281500074338,0.0258074063890645,0.120723490394686
292,-4.53670995544635,-0.269040183153574,-0.786661519950063,2.08129540033829,1.16643678156029,0.84304254735569,4.33179054346932,-2.14748771964681,-1.57745705207132,-2.14748771964681,1.36057476537672,0.958545355840472,-1.57745705207132,0.958545355840472,0.710720736651971
293,-1.78784449903455,-2.21066843274662,-1.92803396113856,0.157655107702874,0.16237673333684,0.166152737312455,0.0248551329848048,0.0188024092462546,0.0226435687806448,0.0188024092462546,0.0263662035291432,0.0234747121822854,0.0226435687806448,0.0234747121822854,0.0276067321164216
294,-2.61147928475979,-2.35381803804726,-1.87986618018102,0.5244421685422,0.167962351324906,0.263906975326959,0.275039588145245,0.0405307172995268,0.0529305315243927,0.0405307172995268,0.0282113514625912,0.032971302090826,0.0529305315243927,0.032971302090826,0.069646891626224
295,-1.9641656201121,-7.18181517604385,-6.89226370276223,0.20704379786086,3.51934139853672,3.19617242389807,0.0428671342326488,0.387726415613003,0.312990991050351,0.387726415613003,12.3857638794544,10.7602643732968,0.312990991050351,10.7602643732968,10.2155181632864
296,-1.9934647776042,-2.61862030441019,-1.96305195150978,0.227828004089534,0.349617591168976,0.205033774953959,0.0519055994474205,0.0170997248235115,0.0433240759853244,0.0170997248235115,0.122232460054797,0.0130914400675162,0.0433240759853244,0.0130914400675162,0.0420388488718709
297,-2.34952914425501,-2.29835995926459,-2.0056428392608,0.442844973597577,0.172116769958399,0.174292992003947,0.196111670640638,0.0261807669961634,0.0456497876431871,0.0261807669961634,0.0296241825009124,0.0247984252152134,0.0456497876431871,0.0247984252152134,0.030378047061688
298,-1.87482360089271,-2.13943096782185,-1.9843103443667,0.174828136729361,0.163599695490522,0.180431059565054,0.03056487739226,0.0221886431966435,0.0284827828413657,0.0221886431966435,0.0267648603645916,0.0264124371113395,0.0284827828413657,0.0264124371113395,0.032555367255768
299,-2.9450801099318,-2.1441415670788,-2.34124887569418,0.665220175085014,0.157972296837117,0.239290562741208,0.442517881340136,0.00471774269365734,0.107420397166736,0.00471774269365734,0.0249552465679943,0.0235803227104214,0.107420397166736,0.0235803227104214,0.0572599734170041
300,-2.54049480140977,-2.7548174846632,-2.42412842091766,0.378942712374968,0.294895969779034,0.229699565155864,0.143597579262098,0.087730901302099,0.0576557598467717,0.087730901302099,0.086963632991917,0.0599644599972953,0.0576557598467717,0.0599644599972953,0.0527618902327929
301,0.7592828545048,-0.540543055127972,0.440091822784195,1.82576483602485,1.10718537546446,1.78397055221526,3.33341723646486,1.74536771439373,2.60109052470971,1.74536771439373,1.22585945564237,1.95499377821122,2.60109052470971,1.95499377821122,3.18255093117121
302,-1.55696561761628,-2.26109332997181,-2.14877367711008,0.371986573904361,0.160576661944941,0.172995375009634,0.138374011165104,0.0317986491979556,0.0389537786880682,0.0317986491979556,0.02578486436138,0.0240554784369016,0.0389537786880682,0.0240554784369016,0.0299273997747239
303,-1.50424387818404,-2.21034048942222,-1.80930153368568,0.292517649691808,0.259730943123764,0.219912445764281,0.0855665753812195,0.0360567748739245,0.0496577854660872,0.0360567748739245,0.0674601628159598,0.0472967002310111,0.0496577854660872,0.0472967002310111,0.0483614838020278
304,-2.11348103544908,-0.161580511347496,-1.62546160133194,0.362808171884542,1.1021630147752,0.306494306276551,0.131629769586204,-0.201014606367023,-0.0118682580995544,-0.201014606367023,1.21476331113835,0.172631343983932,-0.0118682580995544,0.172631343983932,0.0939387597799441
305,-6.88470201833787,-4.25627119389336,-5.61530255685193,5.8103928171587,1.19931517981888,2.52086835228717,33.7606646896894,4.99325096285265,13.8454718221699,4.99325096285265,1.43835690054399,2.63796547523431,13.8454718221699,2.63796547523431,6.35477724956305
306,-3.3954331376766,-1.66130234368957,-3.20574119616333,0.85543770838103,1.43459426966297,1.06040427178176,0.731773672920187,0.482340266470192,0.883438585535013,0.482340266470192,2.05806071854982,0.851072047560947,0.883438585535013,0.851072047560947,1.124457219613
307,-5.53655106317663,-3.61772802373878,-3.3000628362664,2.04201070598335,0.875987065278153,0.583670414125088,4.16980772335064,1.13861888824419,0.875568094139779,1.13861888824419,0.76735333853463,0.499647964623422,0.875568094139779,0.499647964623422,0.340671152324952
308,-1.92349415747584,-3.05610647907391,-3.41576782783848,0.227322518931345,0.432308337234077,0.712233015214963,0.0516755276132918,0.0555920453856173,0.10224415651144,0.0555920453856173,0.186890498442092,0.279512322598465,0.10224415651144,0.279512322598465,0.507275867962198
309,-2.61672564998558,-2.4733129893793,-2.18738179789003,0.734854674197356,0.274134888125876,0.184694272970805,0.540011392189703,0.173745439926073,0.0742436238449276,0.173745439926073,0.0751499368877863,0.0388430487413859,0.0742436238449276,0.0388430487413859,0.0341119744682144
310,-2.14401772223124,-2.0506829188463,-2.10023689695708,0.285318956317663,0.214116601866984,0.174860959996288,0.0814069068342005,-0.0123304171887906,0.0133012816500942,-0.0123304171887906,0.0458459191950646,0.0311345932725091,0.0133012816500942,0.0311345932725091,0.0305763553308233
311,-2.13795261222141,-2.38766796693631,-2.03172105557885,0.409833599073817,0.2051104378565,0.253912541398385,0.167963578929798,0.0668792825631807,0.0906263452329435,0.0668792825631807,0.0420702917176852,0.0481701927141683,0.0906263452329435,0.0481701927141683,0.0644715786793865
312,-2.03011406309376,-2.35931505670105,-2.01334545738619,0.193470375104417,0.212688038140005,0.408560858830031,0.0374307860430439,0.0154878562492293,0.0107312196425584,0.0154878562492293,0.0452362015678442,0.0726123172838192,0.0107312196425584,0.0726123172838192,0.166921975367933
313,-2.05727570360665,-2.27121452144988,-2.10105697740937,0.215119104974683,0.169369186835435,0.164731146742613,0.0462762293251087,0.0232634678223778,0.023773625964249,0.0232634678223778,0.0286859214492966,0.0247403331634916,0.023773625964249,0.0247403331634916,0.0271363507071365
314,-1.92130320681964,-1.93823366391467,-2.29924732982461,0.175868576511833,0.262925270912728,0.226182002141853,0.0309297562042984,0.00863005316318739,0.0334460227389499,0.00863005316318739,0.0691296980845317,0.00141598999716995,0.0334460227389499,0.00141598999716995,0.0511582980928971
315,-1.83076427568333,-2.19491654097193,-2.223599869841,0.162410779213691,0.225766004413441,0.196053575745558,0.0263772612047982,0.0214485722952686,0.0272266562354308,0.0214485722952686,0.0509702887488101,0.0256436924369969,0.0272266562354308,0.0256436924369969,0.0384370045626193
