"alphaW","Original.Est_B001","Original.Est_B002","Original.Est_B003","Original.Est_B004","Original.Est_B005","Original.Est_B006","Original.Est_B007","Original.Est_B008","Original.Est_B009","Original.Est_B010","Original.Est_B011","Original.SE_B001","Original.SE_B002","Original.SE_B003","Original.SE_B004","Original.SE_B005","Original.SE_B006","Original.SE_B007","Original.SE_B008","Original.SE_B009","Original.SE_B010","Original.SE_B011"
5.05,0.60158128161551,1.37552338220123,1.00726740439808,0.894610979920709,0.990945073444561,0.478368782363069,1.07981795102077,0.854817240988501,0.704447401742354,0.845560220602845,1.06358587084891,0.320107041823814,0.464957413441802,0.268559456176715,0.353982717461647,0.30604987773882,0.371233447415383,0.441936334476819,0.30779290334615,0.346480045784407,0.263088213712808,0.281171304698565
5.06,-0.373881711491163,-0.0591101144740534,1.28077800601821,1.19951011362227,0.618435362289212,1.55826454837675,-0.227057787617969,0.644145615106706,1.59134498926011,0.902435994099193,0.582877464835691,0.368373357660927,0.38428754497238,0.39453229969009,0.434478400993205,0.224142664435351,0.402795875439908,0.21885232203463,0.133361390882109,0.132850128514304,0.310927860732021,0.265947202460806
5.07,0.174854738998343,0.663257147075454,0.300197338064518,1.0986016575147,1.17231815473282,1.51701879741214,0.730685457255298,1.01757083820948,1.3717564556648,-0.202606137015743,0.473566205285717,0.290274041069032,0.27033586989248,0.264727192563965,0.318929574165438,0.333141859414897,0.400994449260314,0.411693176032598,0.130087043132291,0.710756708505749,0.414679989343142,0.248371173899066
5.08,-0.157521867112925,1.25418053345032,0.580850400665858,1.06021610334127,1.08378765562507,1.32823558604112,0.384379974438821,2.17214098134795,0.778327118371441,2.11851724530331,0.531131856270284,0.236486011894009,0.4120135710417,0.259655526760903,0.286529465383138,0.226139754610897,0.364752650736177,0.311179439497157,0.505388025735643,0.326207520410882,0.420567623937556,0.276571742423192
5.09,-0.0599112605021754,0.584204958633279,0.645001190445098,0.34120037254756,1.60101478170515,0.938489135690309,2.49609023395981,0.630271022004116,0.761563733564685,0.820897015153942,0.607165693118608,0.329107557269407,0.338348351983429,0.230066011674733,0.305998015598924,0.155857975193727,0.333642122418284,0.17264248066894,0.345019266688232,0.293367591362597,0.142754763870556,0.297635727551049
5.1,0.529062848122845,0.89035933916966,0.44141753711486,0.921256235477545,1.36158352360594,0.926155936026962,0.687492261187198,0.778450321175046,0.681157764077739,0.381283547055016,0.40195732862436,0.253651935009071,0.249457096740368,0.301612259346733,0.225899849194391,0.406016830253703,0.250624808608208,0.263783834390949,0.45843372464265,0.299282424647585,0.230364511620595,0.120759917766324
5.11,0.203602595670331,1.9361830099767,1.14809767669389,1.39822647497595,1.30732298953334,1.07244784147297,1.04040828282333,1.35253504932224,-0.479135955841491,0.802941174945781,0.637962053293978,0.246241024619271,0.486782568454561,0.441875595575346,0.406959445991158,0.379652487925107,0.313696171476291,0.380595782187306,0.123968182338729,0.387880367758198,0.321511395670881,0.425809930481737
5.12,0.542640350663881,2.16863730609443,0.422150780206713,1.24779858816093,0.611189980383102,0.686554276807906,0.777453952335683,0.423611050862207,1.06804892210435,1.09434217933251,0.806386265745539,0.343095368734876,0.69595923240846,0.198753372902892,0.254892414762692,0.360555301445732,0.229706977214238,0.329289819837089,0.290112501089605,0.24341139714482,0.342435715845535,0.40764651042095
5.13,1.59330382756764,1.8378003635182,1.19891176203528,1.48264720374519,1.18887494847217,0.707006472190682,0.776426449655317,0.0385796081484543,0.791444477327934,0.749022936200005,0.409708731331039,0.549312739465802,0.627127446081129,0.391321149732313,0.373941486268921,0.396122176603456,0.183599435219797,0.401249202367733,0.309146650534771,0.276075484247799,0.316030348805731,0.275283648937635
5.14,0.8434426955015,1.03889996174245,0.488366344049181,1.66706071297277,1.0031140413054,1.87990187299833,1.05304801747307,0.942394992767947,1.2455695584594,0.840295371934939,0.106407025141341,0.280003092283878,0.313577257370236,0.311627826072778,0.424138782519228,0.145883530018951,0.49312614551671,0.313613576114871,0.293154461455577,0.433081170393382,0.345437573526603,0.223543206384648
5.15,2.77987161521183,0.0372813073232615,0.596728075678117,0.896573828088636,-0.0391888469602831,0.910552039520077,1.42655573474389,0.496735750499251,0.828080330298909,-0.0120692234981077,0.171602511812554,0.713499037809497,0.174607893304255,0.318706147574414,0.294428102848153,0.177096246612073,0.306561862715756,0.416459389415744,0.414229647169004,0.259749957873785,0.379061122776554,0.236795769661411
5.16,0.12430304607551,-0.0895464617231579,-0.256205835389677,0.93187536751518,1.17474537725619,3.19358774807134,0.803389018396297,0.766185526614189,1.1745865649565,1.03909390006363,0.722311083859863,0.504341035701768,0.387335908002206,0.269193231650903,0.259663945863134,0.339932770820284,0.190962786264791,0.486878287461326,0.344926351748984,0.42935772880173,0.222386067574046,0.270038947339681
5.17,0.501064244055711,0.0768764754627457,0.302897765686354,1.23461006351809,1.00875647264103,0.717696739802985,0.927725115846582,0.257565424635276,0.62848934778858,2.86842407987959,1.15790604658527,0.278282350061839,0.35072187284098,0.295084151069906,0.327458164598443,0.273569249537897,0.136784811742602,0.318309119882337,0.219362660190228,0.376046926056991,0.276017798236758,0.446544082961065
5.18,0.893382061154662,0.28492140883705,0.620298039082236,0.59397818054292,0.969711822532936,1.55835308005963,0.0591077258557478,0.0386743965730342,0.980680186935896,2.61959100070112,1.6282218796211,0.321821525771786,0.287530986382394,0.390672101585224,0.247647160019348,0.316712313028289,0.437764371948788,0.303466421098723,0.660138916251784,0.337130395236234,0.205937109514603,0.301802266381851
5.19,0.13613077986735,3.13735491188685,1.19427639894322,0.807123619588491,0.640237423930911,0.335644914348435,1.08372634772625,1.19067608240835,0.607985779779284,0.322781687494502,1.16097848132959,0.287152448785923,0.682360782394779,0.155001749727911,0.327024638186393,0.23655342503804,0.306952817702122,0.287605457655357,0.392543257721503,0.320978321069003,0.41759982821491,0.357552712610391
5.2,0.867572792435157,0.757476237876752,1.78355729962434,1.10245645715296,1.09335465421265,0.304492980457015,0.972111807674227,0.626449170330428,1.06545337470294,0.90307607441321,1.07354651714989,0.394907536287394,0.362345346193082,0.197801722554176,0.408953559679885,0.308631185005354,0.243723876094384,0.41278136291649,0.408361891636658,0.189621513395834,0.231472784927962,0.424830181050356
5.21,1.07502521483649,0.881147683813285,0.734024270911193,0.53475277925707,1.52585323421965,1.95933099046032,2.01412711565487,1.1706289765397,1.59963465596542,0.863624226768148,0.629280540357106,0.338978817278047,0.274873091022191,0.328352356209415,0.27996241623094,0.398474841931866,0.181375104682083,0.538095310390213,0.371633051618298,0.122825220835201,0.265561894891777,0.37182524105254
5.22,-0.148850758122782,0.153837421353516,0.880512401421075,0.700414376503898,1.60520759125612,0.986897920709147,1.90462882892115,0.992261276168182,0.793111987459325,0.747335653657954,0.235261834657463,0.296637638380599,0.379936379173664,0.248781086207857,0.371129291800034,0.508267418744902,0.311643551101968,0.55671776544913,0.242983748780504,0.251015266590491,0.44264350670054,0.150150915608882
5.23,0.602258233794606,1.57648809500712,0.329190483733371,0.63570968421549,1.3249269246974,0.788564444775395,0.599003810089758,0.925151022232742,0.613129995553867,0.0726285489026936,0.857142751127772,0.334146231102093,0.465997379712446,0.415440731211346,0.219794532828673,0.342020130200024,0.148473335845822,0.235811071095268,0.346233525461706,0.264649410035181,0.461851559272691,0.337829107364178
5.24,0.229461339556854,2.20975430955781,0.622514470283314,5.58346412822789,1.09915895169826,1.3957340388036,0.64967737195027,0.535830265743424,1.54800752684447,0.592194225702747,1.24696809217235,0.269197896116762,0.477085753624602,0.404562314791742,0.684964725754363,0.322300730608091,0.395866737223246,0.200964663578386,0.289131135625296,0.572586485198919,0.342647633535207,0.26688543953167
5.25,-0.235061236765901,0.187647349484601,0.159286640164996,0.556526656027436,1.21576362751104,2.23304737575925,1.02143611066706,1.10534399378677,0.518050721369004,0.264228001317466,-0.0390071265534339,0.240239662521824,0.405435165455748,0.200373038065444,0.244129958246731,0.344340587705953,0.616357553641634,0.400558056798364,0.319532397709565,0.298703577812499,0.343844237882692,0.380507394848776
5.26,1.54152661456237,0.346709352090489,0.313405955225809,0.815396588515378,1.5103078058278,0.992558401772955,1.38420261407474,1.0821838879068,0.439281766780489,0.941389507767963,0.114051840612112,0.476300338834293,0.185268168302382,0.208716614464729,0.468919230005749,0.568951316293951,0.292788901407697,0.612108707089109,0.279687306313258,0.27565132582828,0.311879845357122,0.533299741461287
5.27,2.29297786208642,0.644417208506146,1.48711415356545,0.577647807757253,1.20687033029303,-0.0813660412713605,0.700520938430689,0.954437496982238,0.527329562059831,1.12258515829532,0.749123098107272,0.547527400277053,0.243844074532736,0.501056514840795,0.415202690935117,0.437684269461729,0.131340809555382,0.347784260082681,0.24929262130338,0.305665472573494,0.188746597831555,0.282846874087182
5.28,0.166042078983624,0.780635338786689,0.470112801495283,1.0387693829316,0.0394887437740729,0.497327126311581,0.964317756442082,1.21610393922572,0.783512404895424,0.951269910598839,0.150384056198882,0.246455329665052,0.156708400214748,0.344097869442368,0.339529119608203,0.297844590685777,0.304214274570132,0.367223188796438,0.417627905732044,0.259521757583054,0.392178677896379,0.398844154241287
5.29,7.38408037222877,1.7320607174792,-0.1859994833394,0.120896379594071,1.29182377324749,1.19308904744231,0.192452989941571,1.22277677592109,1.00671265652535,-0.348121158474849,1.72826650496078,0.637737674947087,0.412950640529881,0.315573408530115,0.353401402282284,0.330727700605769,0.391777265135536,0.248850124343187,0.349518380834435,0.555720741000662,0.53010213529988,0.152347015573906
5.3,1.25704063691328,0.61016602496755,0.47549810928381,-0.342551247637513,1.36124032520183,0.877175310529834,0.813118557622532,0.199718832733805,0.957584387526285,1.25722368222396,1.12287409573728,0.262236122492866,0.257585614934064,0.33001975844417,0.291830512364772,0.373392698923243,0.369092975904221,0.338367644502102,0.341873655930927,0.330820825711926,0.349465109300483,0.210272952730624
5.31,0.674785150030453,0.787194100802713,2.0353408901489,0.514906113066094,0.859221983443915,1.92385913102402,0.167269334566842,0.846550489218041,0.842080365974485,1.03582472577965,0.922214453480879,0.291082851008515,0.26686148802722,0.737272189464679,0.239539132453402,0.143756339385751,0.428994832330038,0.203117402046382,0.315137908645255,0.251563307822867,0.304861266324787,0.240473324123063
5.32,2.13302562458784,1.0517259042382,0.195692456907125,1.01955210100616,0.841922958217844,0.74924730490054,1.42565601568566,0.714024167535313,0.632890924220844,0.224119264036895,1.14078022839518,0.538624158028771,0.387401819426699,0.322590794294536,0.409102595900716,0.337038045326447,0.239483366628586,0.692769524574332,0.262082563831044,0.287757007079568,0.373653313007118,0.208000455240848
5.33,-0.512923948536608,0.313193306376728,0.466023267354804,0.976607199057116,0.536685559293326,0.953253584866464,0.561013076487578,1.60567677501487,0.07067690226916,0.460592108361408,0.687764676320289,0.248955550436024,0.297617768264271,0.370700199762416,0.306424954398903,0.489660909822742,0.282532125374313,0.325509005019162,0.466033775653292,0.195351457362896,0.348240547297161,0.443189288543002
5.34,0.796177112472554,1.34906847115548,0.136420736050236,0.744811730089961,1.02219832168901,1.03129239195234,1.07617504349959,0.503590441676178,0.392016537488662,0.94102917357025,0.764524813161288,0.234058177979983,0.418189319667622,0.37971032452158,0.313753418724707,0.393085379619254,0.43232096928163,0.280279008427164,0.236758759659408,0.353215771618043,0.27090504911517,0.293110922425306
5.35,0.956242105497008,0.237279561591541,0.597339400889721,0.741955177264873,1.55718740627958,0.607876993817711,-0.265268226440105,0.685328324121918,0.863187448405429,0.822691366529416,1.14744707644326,0.26207359089938,0.262457900801895,0.714427518158458,0.261615754081514,0.651118494342233,0.312717613256218,0.22816652336332,0.286438253991249,0.26286300725346,0.16763512948319,0.141387667565094
5.36,0.204977105812285,1.04030262418437,0.351491704411899,0.881525922528198,2.61055417664559,0.910378400514012,0.690799475115108,0.657432747963522,0.285200538613593,0.201079183537806,-0.0681324150038945,0.333403692076745,0.333246619901495,0.297635120347167,0.268463201602992,0.697352760558068,0.274919113352411,0.246551566868911,0.426611614541262,0.486236942043243,0.26731870647344,0.364776211030848
5.37,1.20831831629704,0.912154137737213,0.840052941392991,0.455847231937105,0.730387324671407,1.12853901197652,0.945191750631728,1.25895132549147,1.06490999319815,1.03474697072377,-0.111377578020363,0.287317342378403,0.429669939729733,0.334095109687097,0.270682978986672,0.359195426015643,0.294031475013269,0.26522991419162,0.359531915137418,0.480510777575629,0.388738107064733,0.432849591923614
5.38,0.710065319208737,1.84725668283523,0.737731573962677,0.631331066216245,0.658632805258045,0.86972417987723,0.799093579778328,0.524439124934968,0.509569135164149,0.679574693349577,0.909324145605258,0.236183520162537,0.494764490843433,0.479972815397789,0.231712374965978,0.278205702966006,0.374153192256306,0.271428888180071,0.341992230405647,0.317182037652318,0.377856711777734,0.147621712654522
5.39,-0.26520804840375,0.443004564563843,0.981595107398755,1.10193940593798,1.0684957267289,1.40053510700525,0.108570027347218,0.523199809856285,0.972998743998241,0.130949512476484,0.557301613614301,0.215395798651229,0.272654445860325,0.292299716067273,0.36860439881105,0.484088433960778,0.373869804116638,0.358715736405149,0.233303371405101,0.452127884336542,0.223601092696463,0.207773674977625
5.4,1.48966392639355,1.05316172494177,-0.241107397326466,1.33930510065329,0.00693251882538196,-0.0665879255549862,1.11395298871171,1.08413452138378,0.67378566141244,0.0457523475314639,0.481728644314834,0.325600956302267,0.403171242031447,0.300850619283996,0.324667827640257,0.225236341301043,0.208000210918523,0.347548734222439,0.389917237067881,0.176995309642912,0.409701709449645,0.128524961009924
5.41,-0.791205115488806,0.152571670303658,0.0878840068133725,-0.21702402064975,1.08219807781654,0.849568953736838,1.03614243889089,2.88342772919886,1.02926735314091,0.23737508721675,0.668481467436738,0.237954290191164,0.256553951805394,0.267862894510861,0.337385190051958,0.378483089283879,0.277449857987211,0.29684149412925,0.797766406264033,0.443957688707566,0.28914539415817,0.312493540877958
5.42,3.20950412931595,-0.280437375385202,0.90330307119192,0.354661890391122,0.647804086605776,0.551615430469209,1.08954527830139,0.75772079570759,2.51028738533272,0.688465674133853,0.740031473392274,0.754072259877128,0.272066464086215,0.341905736673658,0.336894855011901,0.240031059031774,0.217003007332435,0.390956752362884,0.141867538177384,0.685781276672086,0.347914733420501,0.381538765283884
5.43,3.34146486771343,1.44968387784092,0.725769668507551,0.552714763538231,2.79237510411637,0.27925150100157,0.0603460515596165,-0.74941983040101,-0.62575931453133,1.19553938774647,-0.0354785137950343,0.810392476426072,0.241561072537317,0.268783982555453,0.233445081583471,0.771727831502549,0.327246608613534,0.261349548379849,0.256555834009077,0.505801047155776,0.335721874809256,0.233583453673563
5.44,1.38780798173048,0.784818241340549,1.61049354525493,1.51723544634054,0.357453258998974,0.770499614769977,0.905153538522398,0.993566277305906,0.985731293490658,0.454188389662122,0.758678009083421,0.355168143071668,0.390510226906349,0.436748133468193,0.43391883650551,0.272157540773738,0.261299388325988,0.330193236458378,0.393112573094887,0.427361568308798,0.374088977330455,0.452023078501831
5.45,5.66689794811735,0.769536793428087,1.30313789556988,1.10282265660249,0.710219017326991,1.08512129999005,0.219389923382558,0.337332607879026,0.81743862871323,1.28682926572479,0.505428360760512,0.759701255384299,0.277020733353977,0.374866444333981,0.243793239408213,0.427004678416656,0.412677088996111,0.277823452983423,0.386821246012584,0.34290293346475,0.353533418822608,0.209609304601237
5.46,0.744807258635442,0.517689316872208,1.10426958470093,-0.258831494567133,-0.316208506723513,1.10498278211401,1.08424979234942,0.886306707156638,0.424093249611588,1.24492824614012,0.926573111948006,0.231464854120806,0.206655415459163,0.346699911291281,0.187377962450248,0.344118513701472,0.391009306166557,0.434958956514743,0.293050503542616,0.210919274447666,0.16282580612117,0.428072213375964
5.47,0.449200145089484,0.690735736974117,0.50407094167921,1.41786496160343,0.403403487163687,0.940713210395466,0.536163279803818,0.337166674146689,0.112303685206451,1.41190300667462,0.831408862305531,0.289264465093717,0.22054741602887,0.208480573405833,0.315543103895837,0.225115539895788,0.339561388092758,0.263629216241027,0.190430928265276,0.219297552073713,0.336204759217603,0.298196713822867
5.48,0.728494492220579,3.73134379481657,1.14215640486757,-0.868037782747839,-0.576335224132546,-0.525088844615287,0.737326504886266,0.462037752545978,1.64523188183773,1.01842844238033,1.16649717528646,0.246989340009856,0.286168812917455,0.453428405400166,0.283180420560699,0.269631086205042,0.263430686905076,0.381020460433793,0.187591140136798,0.446259306596647,0.396650826861676,0.544391277544417
5.49,-1.72011927704625,0.467002651998205,0.404837038418695,1.72680910253221,0.144180015564336,1.22140416740522,-0.0200076136950982,-0.242311554761303,1.7679724937593,0.829806400450708,0.972302847878877,0.590906245678004,0.313924620622071,0.240797373049326,0.506145968239848,0.329196680967538,0.364493170508145,0.499515299953531,0.30481182016094,0.441889481535305,0.255527614462766,0.386315415707108
5.5,1.48792227252021,1.35192575068744,0.439208483936693,0.576116573570892,1.3654097873601,1.07612935893744,2.28057712767776,0.843300246136483,0.842030932110312,0.727643304274319,0.811580291032632,0.195899499332626,0.275325341363176,0.354780937629232,0.32739374171664,0.383848443583702,0.303610230777248,0.658076669282674,0.267232975536336,0.250054811595971,0.3213054729932,0.312330180825071
5.51,0.689663613961641,0.889234262348877,0.939321074601255,0.19292584299758,0.386241174249865,-0.159610550504745,0.11958232085978,0.859155983687623,-0.251813029143814,0.704530427387076,0.299027984534832,0.425190225510467,0.362715630673139,0.308369864168472,0.286816321487153,0.356382449319976,0.137772890000013,0.348811187315819,0.264200134573164,0.361289015940724,0.615796610186103,0.263585588890679
5.52,0.679737369431495,1.28675846441534,1.35081371111314,0.208182596186399,0.907419155309667,0.54524023605983,-0.795022405475532,0.637792114690887,0.75412794626787,0.34486039129989,0.983028293154306,0.221080160334984,0.307578831880323,0.439780165827275,0.293463799358747,0.306039563514661,0.278759527811564,0.265609908506679,0.194639608661895,0.331031225149394,0.350972043023773,0.323184475339435
5.53,-1.3051564661482,1.09301024961028,-0.605854259449008,0.576595233417488,0.224782489482924,0.913793959139187,0.787328385955384,0.81883268846987,0.317119464585528,0.992127153842197,0.773077298162281,0.28196441650892,0.283218158616471,0.331599650102377,0.290409240414735,0.460490653033558,0.292649389746852,0.404689490783601,0.337143205127334,0.226162542501244,0.390532509611149,0.335854511571203
5.54,-1.98537194357611,5.61652716952909,3.43381825188014,0.926773395510471,0.567719866131091,0.84649029890745,0.603960317600723,1.0074257127266,0.564687196151068,0.381286808784905,0.427290353076254,0.463739157288839,0.371668362438829,0.238032475791632,0.333751217703348,0.309304821444924,0.271090890613904,0.229019461633021,0.400056152822708,0.37018724989704,0.224820197296219,0.277579538371877
5.55,-3.59311338563058,1.04907263679354,-0.0108831889568649,0.399302793577508,1.70513787124527,0.964570146161947,0.479398078135042,1.01528572130139,-0.0547021261712136,1.0409448491692,0.737170493938688,1.29101496445429,0.276766295228564,0.292527610070754,0.324763046773854,0.393644285699125,0.312284533029605,0.498585147847255,0.318146042087601,0.295392426346361,0.37925676824263,0.257874417680199
5.56,-0.675709341092052,0.578369550657776,0.269007187476138,-0.464201837607752,0.169826078205779,0.797826950946724,1.37048318311871,1.05821075429906,1.31698263609628,0.651732464287472,0.665841405028196,0.248946390804241,0.204507722058779,0.298809805319815,0.364328725393415,0.182575303723974,0.457680605812854,0.477931000859149,0.336529888206881,0.697641387590814,0.241729600062597,0.390450587252713
5.57,-1.65983969465947,0.618001304009673,1.08473507219244,0.395211783701986,-0.165064553516254,0.119705172678656,-0.740374521557605,0.294065290630518,-0.393821345708275,1.15223394129828,0.452846357101468,0.650672185953057,0.291261347536266,0.387314711565764,0.248458908017997,0.342644756827728,0.296426443818962,0.280784942130903,0.302087978057993,0.304690607904522,0.345558100130674,0.249122181535751
5.58,0.153536599618303,0.608736565367291,0.705795581646395,1.05405268276996,0.48119894462753,1.17367916111583,2.25260658156445,0.0386859468283268,0.964809223478547,0.873879153965242,0.240127759462789,0.211557999162284,0.207053136518199,0.262988515549278,0.328713908806587,0.214264172194222,0.472121360852786,0.519396493632929,0.497550185899193,0.457691690551132,0.397609850013968,0.188881041051204
5.59,1.29690686599996,1.27741765074358,-0.292650920918669,0.174978102370138,0.0626380849896917,-0.0519927757769779,1.37603814575673,0.117405058038533,0.765649635866232,0.24765329983964,2.02561863545274,0.18552986156898,0.314901681799277,0.484022391016032,0.397761734326806,0.316346318666972,0.191137565827919,0.443074011148165,0.337257691946304,0.274706787059406,0.366497004628344,0.563132993552073
5.6,1.53049619607748,1.06528248491779,0.481961755941823,0.170799533941006,-0.0308065220567282,0.281847884726158,0.0117880220836981,0.776213360453635,0.80830575052092,3.35710513097795,-0.187022025184601,0.180022493146277,0.3025791283727,0.255341160879385,0.342673508828536,0.348663211084806,0.289581141474826,0.270228318449898,0.298464702453545,0.294944129560324,0.919276170220704,0.236197341584592
5.61,0.48841131447336,0.698885408310884,0.180561603944182,0.812630894826458,0.0162960763827307,0.184246330720941,0.489975245588023,0.867579989466283,0.792780539434364,1.12736798341942,-0.122600239955866,0.245270422919777,0.259657018454597,0.241584215951825,0.24981537568374,0.122020027776804,0.543290266007775,0.376792813934214,0.247628963248094,0.45083080417513,0.296474378896138,0.304858728289895
5.62,0.853940425898215,0.799400170015239,0.662609086808464,1.31832233246966,0.612166569312,0.296871460046518,-0.552484346914312,0.771498017993887,1.01583265167711,1.15449295551288,0.211021763569379,0.255884929467421,0.24387562272656,0.268574242288943,0.632250710459682,0.258652204933608,0.246761725908698,0.284919915259538,0.279836600280735,0.401121319833219,0.426613643440567,0.388442144074973
5.63,0.480754230621226,0.943262575872103,1.16648166363929,0.734894703095493,-0.566056384515603,-1.21561738944286,0.485669283331135,0.424049217410753,0.470771927284163,0.548585005956947,0.325878134620372,0.309405833907474,0.306087071485925,0.334741680623353,0.471755794638963,0.195891981366001,0.402631406762023,0.266002710970178,0.211530791849701,0.26255621014228,0.397631358650627,0.293629804029718
5.64,1.19030280501679,1.05477867140518,0.851737496444448,1.46862460882791,0.540282291855572,-0.51470494261822,0.445478741824502,1.23646964579594,0.737332988541237,0.438033395519196,0.841169224008379,0.21523131348076,0.271134706098136,0.278511926708753,0.431632571943172,0.259236782009166,0.145306704801792,0.491631418305261,0.347132087577414,0.262527046571249,0.390264950176398,0.37055350744413
5.65,0.615808051234606,0.271005437511989,-0.347570011612134,1.70521946440775,0.820412475075885,0.573415110081931,0.718180145530038,0.620560253277113,0.138917844226417,0.198000145589052,0.438232951685249,0.263328762401629,0.309197315258299,0.17687041759946,0.481101355812358,0.282043730945201,0.304702200957203,0.301166632586307,0.347524193424332,0.383075174333741,0.277484520598419,0.286139157209054
5.66,0.732588164333038,0.223600239952914,-0.416356019787873,0.0605357756626733,-0.277177229729409,1.39016326168962,1.87214072412209,0.00439112827467313,1.07407531718959,0.680230124954625,1.51352011564847,0.210601928443895,0.188430789217597,0.209747614825377,0.225178184082754,0.192373959122417,0.519977378447235,0.53650992000829,0.340194723549469,0.433626751544117,0.358189305106844,0.461044009705311
5.67,1.246875728418,-0.664865241870163,0.845044057700656,0.393257031812268,0.418996950965043,0.951719471023988,1.07591820484855,0.525498036558834,0.729101025396468,0.366682124271435,0.452209297280688,0.317927565389436,0.525776898842171,0.313661469668448,0.282269994718534,0.330293582758106,0.290004059698538,0.375060696775594,0.347931082398235,0.251989393535046,0.408403313670391,0.398801061472658
5.68,0.754029891824464,1.65530864203309,1.08400635606837,1.64864718676596,0.898757385715279,0.00928624613190084,0.514033892367409,0.0698559803529968,0.231930394383963,1.0917752640339,0.890692425825366,0.3179184930106,0.457881778402684,0.378444936928606,0.499235728223901,0.341356657590302,0.297153714323053,0.341439118920457,0.443776429294689,0.334168456296278,0.423818222622297,0.295808898054493
5.69,0.259364939892513,0.42252966495454,1.10537721630846,0.261269303567117,1.18609234641249,-0.454793340805804,0.760445578304964,0.825914118028819,0.43275079428969,1.20134243742308,1.45225766426576,0.356264928011009,0.339990962115323,0.352017185840224,0.332795496087842,0.408461283840286,0.148646200894592,0.408966054089738,0.230241241518785,0.227651604998282,0.416873408142056,0.444023922626663
5.7,0.121086746973178,0.268808408498395,-0.238698072993634,0.847824578910182,0.890814388242286,0.620666432237578,3.30430634920069,-0.0472550248331072,0.77049648666985,0.604705528519382,0.0551814965925924,0.370511743266058,0.235367309615258,0.286320985502396,0.405661204157097,0.422627661889119,0.355974839847669,0.752156639479013,0.523192258363213,0.220324173002533,0.394345620721321,0.223724847648819
5.71,0.0694138280912323,0.506084270529097,0.903682981062502,0.652797934027691,0.19664813250298,0.307238517998279,0.251345808366996,0.295413891673364,0.437397208660926,1.16350162538684,0.39690802988592,0.450060632919315,0.298075525901614,0.319182352216922,0.372978385398657,0.201281836375609,0.173724619540173,0.293603776688749,0.18237816166409,0.186176013665636,0.604236611661967,0.288235746429382
5.72,0.46286974121831,0.370325868907655,0.99821950820959,0.688753508111127,5.02692896908515,-0.453169625297536,0.715191799551159,1.47481749064462,1.10195731159741,0.566028124499528,0.974811136051368,0.300664482221712,0.228840107320525,0.368559161532662,0.278569896694224,0.420899737091224,0.169529612708747,0.130159132356584,0.550987133887517,0.384523416506463,0.394089297995968,0.322548611449741
5.73,0.202386578690059,-0.730102783531474,0.921344361407459,1.43989568296572,0.824358505513404,0.688340131308306,0.938158155771798,0.705249002757011,0.101658135470159,1.08297309263249,1.18117524941052,0.41027654090347,0.390307532699652,0.396367956811539,0.538589809450094,0.432197263011903,0.344138156436064,0.128577114398021,0.230771117873718,0.313267781249222,0.441593849898726,0.410167650669071
5.74,0.798175500956191,1.27356269542268,0.267777589816209,1.15516530561458,-0.286911573667745,0.664067240504695,-0.19498670510576,2.26430442731387,0.486449298895868,0.597465715505,0.221351286279153,0.266603659503754,0.147056278766076,0.219391124487444,0.266789233249603,0.257818174970872,0.334486617949084,0.217293177874492,0.633964528827087,0.419817045484777,0.428109408539634,0.340908382454862
5.75,0.200003401019364,-0.749918229870892,1.00410408008077,0.976167282438348,0.997104484628654,3.05587251521427,0.0871515153826391,0.459450832660949,-0.0108135721094355,0.942565951396535,0.0428183596996178,0.414102911701895,0.314080562233449,0.273198177774718,0.528008857455257,0.59502421948872,0.638340061623198,0.20049797901655,0.307745145345197,0.33398334033129,0.529021564811696,0.366368671118664
5.76,0.674549662576422,-0.441929082385799,0.229331896654758,-0.250811077623417,-0.174563026349028,0.0626910155952918,-0.108773596933306,0.942028820145997,0.77434679823502,1.14281353732025,-0.0358752473081434,0.247391979590507,0.282270131789392,0.51542125656684,0.438679487107016,0.387521325299969,0.273568807411886,0.176489659933534,0.39657720900599,0.363303490124268,0.405639388246568,0.218361525004676
5.77,-0.668550267782942,0.653619923507761,-0.414117445931752,1.10692694672309,0.376803559710584,0.14465443470529,1.52179124352371,0.0143052519741448,0.598002988462416,1.04485331421344,1.6146088465583,0.356455308073115,0.222575832733886,0.238984470963666,0.393801668701143,0.239021010347532,0.202351698883948,0.262991168862834,0.40634125660231,0.355234180163923,0.421991712866201,0.529851422542971
5.78,-0.0758486607440708,-2.76200331412006,-0.0562418413704883,0.0165971955309383,0.118516668034696,-0.370211421854664,0.183574650054695,-0.330243149902213,0.99693008354449,0.610592050425161,0.564687374119651,0.403738552420121,1.2533042955725,0.293092508047668,0.273309584251622,0.201569638079802,0.188660719087334,0.34137576001167,0.230051396277358,0.347871917369627,0.354016195376572,0.238537642396599
5.79,1.49152011762044,-0.0783523241490755,0.793528520507266,-0.342238507611303,-0.405242152537428,-0.615916906257745,1.28389956753156,0.671882026346839,1.56019262024961,0.749354062734647,-0.227259567552764,0.168255683615764,0.315185421965658,0.441893937739319,0.217749671467632,0.378810029605598,0.280744599141308,0.287424126067156,0.282936095825026,0.390293891830067,0.27934411093891,0.32088537120048
