"alphaW","Original.Est_B001","Original.Est_B002","Original.Est_B003","Original.Est_B004","Original.Est_B005","Original.Est_B006","Original.Est_B007","Original.Est_B008","Original.Est_B009","Original.Est_B010","Original.Est_B011","Original.SE_B001","Original.SE_B002","Original.SE_B003","Original.SE_B004","Original.SE_B005","Original.SE_B006","Original.SE_B007","Original.SE_B008","Original.SE_B009","Original.SE_B010","Original.SE_B011"
3.88,5.25317670425282,4.36941382512788,3.81840275535249,3.41075182353263,5.20979150240555,9.71414445884234,4.39722986582222,5.51752071117826,4.91547613520051,17.3317817447977,2.70112770121561,0.550631746012436,0.227155393471575,0.217149790526602,0.231330801108552,0.552838482353358,0.755042245942968,0.292641101585604,0.542260478514176,0.369842510602944,4.00512338932939,0.388513384910308
3.89,4.23810131284937,7.0085343593354,3.69737623122114,3.64225711411306,5.90382500927927,9.48612551248298,2.7139795734659,3.18382144107633,2.98983060525421,5.1166958690786,5.23489942086124,0.267854456031934,0.514645290238582,0.244719523605123,0.259419458056986,0.719397192202488,0.677105190210215,0.269596798991477,0.287139569749847,0.277627379169793,0.298450807908142,0.416137581567457
3.9,5.45797529599761,1.80977183203289,3.4924394398677,2.94446993108689,4.41735509002045,2.91418943139863,7.10062232028271,16.0339637863492,7.11575968081811,4.77543495357692,4.04589836236551,0.337090170807008,0.292768368253135,0.271874749009583,0.262914754761626,0.301923921022263,0.286297056796476,0.474068811376653,4.28466918381728,0.600222376914035,0.223592378641222,0.305380252235253
3.91,4.54707097235058,2.44933366850546,2.92174712363453,9.40035692513686,6.00087055009159,6.19005463433794,17.8974285993142,4.28169591817413,2.50645148907803,16.4561421021401,2.99421861680865,0.405183680275647,0.255836078752487,0.268327278195464,1.4776502819922,0.623329816175169,0.889780007548475,3.86214074752847,0.315701858888898,0.230640758253076,4.37236133696086,0.191157644646416
3.92,4.3627505034511,22.6352314146269,6.04765799452647,8.37753183095771,4.52542655223144,4.76836653478899,3.75717387185838,2.84889283919772,3.63892247696387,5.64396668604899,4.2816268107397,0.358771996484112,7.2603907211436,0.247956245747589,0.81018727953605,0.36844248039466,0.507531134171607,0.185200535148459,0.235536891376362,0.303813159325366,0.264779608503603,0.684662291314416
3.93,4.62676952028931,3.80325054485335,3.89810335127175,5.28031996280939,4.44524143076301,3.88567218896111,10.2826639279016,14.6310189936069,3.51653720462282,4.57707603362103,5.48702470240137,0.331674360722749,0.254651821795895,0.336735908492619,0.344953879986577,0.547452484318094,0.395211387366944,1.18933265719666,3.23439602868862,0.330659734767464,0.204741232773028,0.344349352007272
3.94,2.73907109314279,4.10826708678498,3.57477887536747,5.65202050504165,7.51307986227965,2.79441786673039,4.3131770695369,6.64997948636766,3.1501662552446,4.28214306600187,5.57570023964536,0.217699184661454,0.267619933687383,0.271481159852431,0.564328029425917,0.919984231689626,0.262596789694133,0.245301837785371,0.854531074639816,0.150335540276195,0.27315260403306,0.619187779034577
3.95,3.15581248495385,5.61923718400472,2.85256373358735,13.0301323503583,3.74792299765818,3.81124075733513,2.26173063203611,3.15248019675046,7.92892188597877,10.9453502007245,5.1191861431371,0.26774545239756,0.496195987184075,0.26482865857841,2.75360733550991,0.209224380331728,0.491392057638648,0.262619284975418,0.17624333358281,0.766721291386061,1.68601042719394,0.807403640668121
3.96,4.99255991947995,2.94432265930103,3.40814713608911,4.58517148560614,4.25369841260419,3.40074935186378,7.05622723934308,17.3786806493924,17.9400314575496,3.34726185068383,7.14154920173652,0.317122725097083,0.23678375914329,0.274619609040622,0.277173459478189,0.385149079890887,0.249169422469881,0.424450672129773,4.00064208272901,4.97418886959557,0.269956705939368,0.804790151106728
3.97,3.21752041806139,4.64120509426511,3.03417782613816,3.48448651363882,2.61384984850675,3.20277995760747,6.20965948453183,3.2539545757356,3.29033516719088,6.36350599273298,14.3163284532779,0.258994945133506,0.287876268506253,0.241435032837569,0.260157027500104,0.365789144382641,0.276101800387735,0.880922568247285,0.255656235142317,0.31822869557112,0.413704281743596,3.48207156429477
3.98,3.01591030993751,3.81814392924383,3.46963577611691,6.99729404609296,4.0306757828795,3.46339213545522,3.51140169372349,4.58149291626553,2.83486696381299,4.51762115327251,3.64542252256349,0.260438746275146,0.326648326244712,0.155303713309193,0.627797556370292,0.251775656352467,0.271902652689159,0.409607982319523,0.231984661925537,0.279721435269347,0.332295843800148,0.26919078731848
3.99,3.54659528773777,4.66102669756212,3.29629536374929,8.81669770269612,4.48547549779337,4.37622985835969,5.13642334755902,3.50385612014138,5.53318013383984,7.75323709994078,18.1148827507771,0.192297036119157,0.314945502112292,0.166954159998782,0.734591586330494,0.399151189027096,0.466385864298676,0.325863616301459,0.285878376364542,0.459039377288475,0.821669581507103,7.17755410237444
4,6.72450573742404,5.04850608872492,4.94102119624987,14.0448238691309,5.6125857895736,3.49875416652072,8.91941541267604,11.9012319090563,3.80266893516203,3.53647961796594,15.3907475978507,0.497366123857989,0.462246876327084,0.273453014789476,2.53551082736165,0.654913496547284,0.162650831957655,1.10327590219862,1.36606692315373,0.256693116701652,0.234165108528677,3.23434165183857
4.01,3.79895730185765,3.93791352631009,3.29203301377665,11.5411493833649,3.98119753529106,4.88821770163726,2.7730158041995,3.38106919467206,3.52307641814413,23.1357488021554,3.29079160881063,0.183140451179831,0.280544622245454,0.215726881429859,1.65827200658931,0.543652591205769,0.620026208086217,0.241772460727529,0.189609461138059,0.142178019441456,5.97694452930409,0.292550563125207
4.02,2.76890600018545,3.67791895609606,2.93494522834057,38.9599112340192,5.58818079609859,3.0670642681696,4.96622860131878,2.95122247239266,3.22923592644689,3.83709454320353,3.21148774123394,0.231656857895482,0.268706413593397,0.236047114614908,19.5460003536224,0.596316096106608,0.214345079607531,0.388001289888427,0.24483520624078,0.257325933775937,0.26376684153096,0.213453953143136
4.03,3.53643080476126,6.52216954101776,2.72568554478446,7.16163016696744,39.7699940024949,3.74748427726327,3.31392960590617,3.10654450063824,4.25052663187484,3.94312242004814,3.83605904046161,0.211775544751176,0.445675820300244,0.267863959944916,0.778959225194355,28.8051702126697,0.412059775645293,0.390003265972674,0.251709708855117,0.187194006690349,0.337580549660116,0.256978625105239
4.04,4.06699829956065,3.08976057831272,3.11258282622389,4.58452942776406,7.28781777130485,4.09081865100494,4.64749693683353,5.22819721374336,14.7141191553952,4.07966438830697,3.91736212243528,0.203066878028659,0.307423739960419,0.241702376047887,0.407111398518212,1.09303753844022,0.27353420617592,0.475960608355592,0.28081683986437,2.45671821457416,0.209469947241769,0.632343326584112
4.05,5.88162554872959,11.7275605083968,5.50429882777472,3.19292417813715,4.58263721629866,5.29775011983238,4.57068865261446,8.30823879711437,2.71919600860923,4.93525788458114,4.22528197544142,0.274916280447111,1.58157484630978,0.365699329914449,0.170824665231541,0.294078703434537,0.468755271623755,0.286461560701595,0.795621437247329,0.236196729378798,0.263166713476944,0.340553069923514
4.06,2.9248424831621,2.92502684882527,9.34895423651516,28.0896090010587,6.20549514524804,5.19613849023223,3.26682010049959,5.03060964225076,4.71180691862693,3.17560701021082,2.77356237039888,0.254913891244418,0.266713417018011,1.02565591147773,14.0686966299717,0.672887205876196,0.57030389878568,0.262920400902466,0.438398636008487,0.288993922936186,0.260298137249339,0.182370304678656
4.07,2.93690409639204,2.82056805373666,4.43546247557196,43.1000627069784,9.85382631041473,2.59064450637316,2.37792537913105,3.59166130978145,3.04867633517336,10.4212706565558,5.30256709140205,0.258220968883009,0.243423253203689,0.296847925356228,40.3177508063681,0.981936874353291,0.245709806453517,0.281783640149855,0.437836164383051,0.245881818959915,0.962655841552159,0.49407547252092
4.08,8.21849504848557,12.3889305113727,3.07931555490925,18.141634851571,12.7169506037077,2.49109345633671,4.35445663051483,5.23115521820571,5.84238298093767,2.83711221288557,3.65280876511515,0.570929601371948,1.74732729255289,0.257862537156598,5.1021379173245,2.66453569405794,0.222937652417915,0.503976582676108,0.564975880650617,0.474883853198305,0.215973719947218,0.270828273183114
4.09,3.21242217796089,3.22059345029606,3.39224802677062,3.03759181778417,3.39637348315062,5.87601735866678,4.45938048752032,2.63061692237859,4.68485001382507,2.47705969031408,3.42674974902413,0.239165609956074,0.145490136513006,0.25344704624926,0.253302536187329,0.253044155435831,0.680936123956864,0.261149029415717,0.163057453261272,0.370704660056753,0.187959896049079,0.234200052416178
4.1,3.28956612966945,2.86254879586618,3.36055484041153,3.02321724390188,3.06028032221657,4.56179351644548,5.19351751682936,2.79621222557962,4.757893543196,2.67693848788953,3.90496514551695,0.216924036125263,0.239458706084041,0.262001933070812,0.249297479347626,0.182593173845983,0.231260888580127,0.631580024664273,0.229286153574877,0.44309002177666,0.268401506401495,0.166995901446539
4.11,7.32086174691222,3.92015008519515,2.95932928407745,3.89507247306321,6.60855238344578,4.29726463124358,4.12318730491746,3.02938574802336,2.73031506429968,4.09019262141193,3.35377348075113,0.461054446927108,0.206261029346354,0.202000968580146,0.22540230598445,0.36366341903804,0.201444791016785,0.322845859448953,0.3532888482328,0.201547385143146,0.281053339998199,0.227247446459499
4.12,6.80501638213715,4.42755932958987,3.74801081934593,2.92087535422925,5.53160013725683,4.00443833568663,4.52128702711386,4.3745196611329,3.53587927325342,3.62450349106864,5.11156816794416,0.737359379302915,0.2512814558823,0.285283616573289,0.235164888187348,0.399957958606114,0.303125917183398,0.353477250614891,0.513975327935745,0.180023924263536,0.228751352303778,0.509524120061716
4.13,5.30223413316421,5.5417438641054,4.90479771372646,3.94307906238464,12.1299644506592,3.84516670233393,2.68501990919023,4.09101947415253,3.30215053027349,3.80341282396043,8.28186747779322,0.326868806347136,0.652835643160042,0.320126432851482,0.222810787318983,1.43102719860512,0.451051182552957,0.270911059504084,0.199456910458961,0.219674291266461,0.289844575382687,1.23796528338373
4.14,5.84012681588738,3.63435228782215,5.70084857900702,2.94759303107447,4.41471059616631,3.27399735283837,3.58025285428289,3.42974407002554,3.35459685799451,2.84051617486054,3.21709245448505,0.280618078068734,0.191219826811711,0.325521387143767,0.222021972557048,0.348603768928941,0.21231000438154,0.354189113541238,0.344211378878368,0.250795193001303,0.222857267085076,0.197081936202525
4.15,7.22454804958651,9.21395288214708,3.37515299563433,2.56522088701879,9.75980534915497,4.40698944290469,5.42207689786126,4.35505475180231,4.27253352907606,4.19643443964798,3.33679743346474,0.407166754897146,0.844165888548489,0.164693614474411,0.182829525326072,0.677093376041558,0.256491985001278,0.624394861990057,0.175282926233414,0.289741216802697,0.293170907409588,0.168144818226938
4.16,4.37936014984083,2.88647529343995,4.86440944577169,2.61335496898931,10.6930367878232,2.66400060799494,6.21269596353071,4.57230303671685,2.84564484442042,7.78602264615128,5.11611608360316,0.253566187323804,0.209820805873852,0.274974437938989,0.139452616013891,1.24222241318452,0.158098011405157,0.831518918197749,0.25001260749076,0.215889799673152,0.547901942475125,0.670814318863653
4.17,11.1346570973799,6.62646802515898,7.65346779798753,4.04251784489042,4.71300143647375,18.6411881841953,4.11866746414543,2.98745187241881,8.71192676811066,3.57473672869975,3.14717395016268,1.43876433785094,0.399117419954226,0.586532626427898,0.21871322760481,0.411586258557593,6.88402980466962,0.284916935900824,0.274707497107172,1.11268975859841,0.241116690751036,0.236872907150329
4.18,3.13644713014346,2.92749000381517,7.20266557733809,3.1548639474073,2.79840623555236,5.61485381994379,6.55527421780395,5.99096456189642,3.23672022755796,6.75463565894491,6.48961083716434,0.209191085703105,0.195210274477685,0.515973211971435,0.204839521960191,0.266182725348523,0.598694070969323,0.228111361686097,0.546584368688434,0.23880002762205,0.417467483675332,0.784094344621168
4.19,4.38496960008156,7.63612160327382,2.90532729854216,3.27160800072458,6.44779914930498,10.4784115920354,7.0235456979083,5.14362347120533,3.15914602113659,2.98370506524043,7.18239763027604,0.214268891500178,0.492149909580165,0.229101464459682,0.237872311076914,0.581705559116399,1.57906166546569,0.72386903974153,0.588926868449187,0.244813195466051,0.252192002062001,0.446286112768901
4.2,13.713064270369,3.56107850903386,4.44404854681982,5.99227899176646,8.07621100300063,8.63831344261245,6.52575072004271,4.17511988078138,2.64152524612565,4.37850612009457,7.19497409639339,2.01972058175631,0.254370110569932,0.201112058532694,0.354902890140143,0.513338770537619,0.604499601275414,0.817966557714337,0.313140805408937,0.217351277491527,0.257092700590508,0.941579177191489
4.21,5.04480355420442,11.4462068708468,9.18782655238328,11.1820970299443,4.12964711039091,4.74538984611929,11.8954082370036,3.76881332226582,2.77140988036508,11.5852184590871,3.09243886884444,0.305696653369074,1.38005002466361,1.04228214508035,1.5075618032556,0.301544111682857,0.261469112614869,1.86103137625129,0.273957136338429,0.170663060609236,1.55626101112234,0.241880029663954
4.22,5.47157358548906,2.76000649282753,3.25088805243477,3.09355509997693,3.0356893961369,4.58336313837451,2.82831358243544,3.93914361172529,4.99931786872717,2.55237006536653,3.51879044724945,0.355039308903119,0.208986001885381,0.150312798602283,0.283233366915518,0.172179836889942,0.282965738202978,0.330462422292153,0.335698004242671,0.727486414921453,0.358803144206652,0.238896021815865
4.23,4.96906188141168,7.84392878048342,3.85177174235799,7.10560442614278,10.2061668860938,6.43310878388978,4.52217404496991,3.65610292497208,3.73575241449913,3.543813184315,10.8247084060025,0.313594963938359,0.671588616507276,0.215064904759998,0.499994058479008,1.36728182777416,0.726186906068313,0.339060051622536,0.534012506105412,0.269828309013751,0.241607512808988,2.08300111009391
4.24,3.05931486219538,3.11282782926169,8.31917196810812,5.20821357868301,3.21732037613545,6.41174508787911,10.6997216219993,2.4280647878469,5.75547487048684,6.23933840938594,3.91964183380894,0.214859157601492,0.159219667475707,0.929173253495885,0.276060969794817,0.180139851501843,0.376243382603509,1.79904389702706,0.330992133717009,0.803116543079096,0.805461437219006,0.36786150969715
4.25,8.9127662952071,4.38784665859996,3.99965460941022,18.3892244114261,2.84900333731649,5.83772554168072,16.1399873056874,4.49584567182742,3.77625288297158,3.68552773797974,10.5229527991814,0.864837598001261,0.243707322120823,0.190584379347878,4.97447158421664,0.309574267668738,0.695751299498851,4.99899648643065,0.304751259460012,0.242176433186093,0.241178855436214,1.70385803570166
4.26,6.79837538916058,3.53937434274474,20.7388991064467,3.64324371551909,3.48768362608976,4.95822875499359,10.9559919338004,2.20084040963646,2.60154503347851,3.54135261585633,3.28255458599166,0.4091827538689,0.243479231810141,5.73572787213805,0.274025141711899,0.190222681136512,0.303319757452538,2.04867866728383,0.238122063672248,0.322672850289309,0.199405127820895,0.232102166331419
4.27,3.75615520230075,4.44823077587974,7.41366099909209,4.00734398874944,3.87499366821032,3.31150055598462,8.82276531195474,5.3908362111514,4.48891323275775,4.17032523781456,3.12880377224735,0.178467766984224,0.398123864806761,0.531331756307925,0.196512334202915,0.31205620163422,0.206672631638124,0.675120600465758,0.699489082135626,0.498669726531571,0.200743065383839,0.209741193506129
4.28,2.97661531516485,9.08938279374068,5.88208768991266,3.19333336532867,3.80968098610838,7.83620079833669,3.31911283283996,4.14422207422024,3.35147112973586,3.62408759346571,2.7278308104742,0.225351043655908,0.99114541200857,0.33362662394575,0.181237914281205,0.27500632550152,0.847325783755862,0.247373433171676,0.316327212108705,0.337399062571427,0.201407862301169,0.200586095595641
4.29,2.77393829918303,4.96364923797254,5.74488661048151,3.01141458113588,3.65864913297258,3.3689983741792,10.6257725111225,4.91416754964934,4.970697745924,4.24287456441516,12.9891512518343,0.219383825840493,0.245666116280044,0.333215031377067,0.265036192845291,0.20938215839591,0.189375924541686,1.18336728570595,0.428380839539263,0.555686307273816,0.313590145110415,2.07595459481832
4.3,3.22584765979423,3.53345243204326,4.90502388370589,7.3001145689515,4.92449922576458,6.49840030778972,8.44264330590762,13.4600857155233,5.52670943374125,4.59986456472395,4.13033848705994,0.205822445661671,0.161697192595683,0.291748449728409,0.818132638543275,0.431809293346145,0.384084713591009,1.01000168517923,3.33854882593271,0.461577761362334,0.244561273539065,0.336122539989315
4.31,8.24815500255978,4.05638234974468,3.32817795822419,3.78822742011315,3.01968832959521,5.86737153805539,9.40184331451527,4.1263818413104,4.85618332848531,8.62507863439233,2.67130264049693,0.65722037064052,0.233709236058897,0.176164887456204,0.166032062736269,0.214135745760576,0.585405446332402,1.10634223088218,0.427175069521699,0.453456091428312,0.688248643776916,0.313245960145658
4.32,2.71482171723369,5.88348415736123,3.44649918628484,8.38161558727381,13.0702892552365,3.34827654474714,3.31099697042807,8.11011559166854,3.03398698243972,6.94157823764178,3.32755014594805,0.227939582520115,0.291764003047561,0.229970350644128,0.887840975511347,2.4746200400785,0.203343096732021,0.188595014421189,1.29986010676703,0.318142794362549,0.895479635283573,0.268598094458196
4.33,7.36391109808254,8.12501986791689,5.9267792038006,5.33081957662185,3.44518787224857,7.48123713798066,9.1894186016154,5.02691314044632,11.8019412647931,12.4606699699998,9.56785716463608,0.531918778535258,0.568631001577379,0.288663544153066,0.391350184336809,0.187880262420002,0.835055228646406,1.36691808368128,0.646893953312502,1.91544729278039,2.26401300727746,0.851505984160137
4.34,2.88771200511777,16.4343350428015,8.4174902824544,4.27305729994082,3.65229475217333,3.49848876008367,7.12906660062214,7.67494487868026,9.80811069273998,7.12085163925606,3.27681700108429,0.231096724875223,3.13819956578514,0.66528734683386,0.278904154274264,0.17928154779431,0.212876706608333,0.709432789195644,0.778878883476363,1.69690276334084,0.939870473217605,0.226026667951528
4.35,3.34179771402487,4.46564052944376,7.27116345612903,14.1086992036959,5.89791125514496,2.59551804898122,10.0538910731645,5.49440460099611,4.39471427084681,3.06472541059286,6.41791149436598,0.225886372200951,0.186438364190121,0.66001199270359,2.72790017107568,0.299981140955358,0.187476147028065,1.81278205931221,0.443714938927963,0.254350614730676,0.235854044976852,0.619041635883854
4.36,4.1107053404851,3.67937389355131,9.8827096270663,5.07517885807457,4.39200411985684,6.55128466295944,7.47640257692114,19.6552427573528,4.9484248991008,5.2293908006132,6.59099854475546,0.222296879525784,0.137847976371947,1.14649924371507,0.364509513672918,0.19356407725858,0.425434951363752,0.614744895119903,6.29312395866292,0.494086530396587,0.455661263564411,0.299225777738903
4.37,8.51486552972096,5.1427476547487,5.22179369479289,4.18525467152548,4.54246588296746,6.67804188715642,7.19882917996867,9.43906251685697,3.0355543654407,5.77215992665022,3.77281719539752,0.747342357018977,0.400732077068126,0.240874613099331,0.195995264201296,0.263207433029039,0.795682441975236,0.752866336245206,1.57628057098436,0.331469745479986,0.803244125106725,0.180898093963562
4.38,2.8089537128705,11.9483755888528,6.30354548166644,5.97026976768633,7.44780126614763,6.69653999245675,8.86231568061821,18.1463788111335,11.9023338807416,3.04957877783763,10.4361018813944,0.196296658714504,1.75584040315299,0.472238650527243,0.334824398784505,0.806201055461842,0.565896695362341,1.28910449444621,5.84329689319537,1.98113673053138,0.341931241822211,1.13242347842723
4.39,3.09657441399546,4.5123183792497,6.22838310350848,11.3782340767504,5.79812710092898,10.0921132164124,9.99422906203181,11.1688042437594,2.84672084764293,2.4971353006057,4.11511696360215,0.204290508528692,0.271292454322808,0.355590640798636,1.48756970925942,0.561316235268213,1.56414708834099,1.6615873299762,1.97170453153461,0.173706596652768,0.272489266248651,0.176529554941126
4.4,2.92499427753094,4.91106267927668,5.56547836552567,6.44073808256145,3.732294305032,2.59836167725596,6.13680209550616,5.56770903739119,2.75307235715712,3.03980239959931,5.28360106955034,0.213046548046427,0.355568795712774,0.397093344836094,0.538631434436373,0.202511196650719,0.138790926942543,0.580345728617122,0.490439997905275,0.27954650044077,0.234949286203696,0.439879096869843
4.41,8.80103735875217,5.43060406284876,2.86606570633011,13.7287068140475,7.19501086607852,6.38343105631226,3.10256907775003,13.6992393103222,17.2404166267546,7.95646931451906,4.18970708066063,0.825734815561413,0.444585916854062,0.210187813704986,2.40673466602933,0.536221527617452,0.560386816838579,0.331602144398791,2.92248462265324,5.10964149695686,1.19710647299512,0.211710245139137
4.42,3.15440300617061,5.13869203165284,3.0265148470677,12.2745645891179,3.1338664560554,15.6591791985701,4.51882710681694,3.1070168926657,13.8558625962483,3.69120447461179,5.54045861765715,0.223095788433664,0.32271617387979,0.181428809947625,1.78070301316865,0.213295320508048,4.17915577124804,0.169683588020917,0.161381720292247,3.52480047012731,0.192418132947803,0.447648064140138
4.43,17.2686330224782,5.20832414714588,16.223645646042,12.9143049206961,16.0521998278631,6.88583002988021,7.99979442504043,6.57794454256258,3.42399612560115,4.20433687864063,5.22439142624556,3.4765372654276,0.286022192974001,3.19300668960526,2.00768300256598,3.85917646051553,0.66903722503931,0.592033388554468,0.559628732749331,0.26506048290826,0.339618670248491,0.404809892010346
4.44,2.677280194303,28.7079756392508,7.42054911473784,8.31978142540123,11.5030081977148,5.40306178973795,2.76530502299745,7.18044142763227,3.33692175653474,3.33640041973606,4.67781626204059,0.20156173609651,10.6270101640714,0.650717845585949,0.624728275989968,1.99310149242178,0.304594635760896,0.228423223617479,0.935373993700249,0.195066189849448,0.20178138408605,0.351681035568665
4.45,2.94436118922466,3.33111255125372,6.38013914088734,4.64802508549233,8.8105617860239,1.98468648053116,7.35982277234912,3.27766786567176,4.83628924310437,7.95482189969304,7.10645080243798,0.230174262350498,0.247063833384588,0.33573876677213,0.256797064371489,1.00994419081414,0.144924960954287,0.741234064798452,0.283281118150238,0.222108305235399,1.20347730886852,1.06096809060648
4.46,2.7736962836327,3.53075408018214,4.49497626874807,7.81537685939873,3.3988546394481,2.93294625439943,3.44825946304886,6.44968840428174,3.5616385263496,4.70725828666788,11.288752712744,0.193453087374927,0.243082569179317,0.263514624703631,0.588531984039192,0.202408193565108,0.243843984302075,0.222350195586449,0.801985790730949,0.183577627416366,0.349491854005047,1.4206281048809
4.47,13.787636961692,3.58431383714744,3.05818975567597,16.6287677837618,4.07044082675408,5.6131564665713,7.44097165319813,6.65681439310039,4.67857946199207,5.72928206506519,8.0602714422865,2.1400340412026,0.242725804014497,0.198639773913253,4.03749116555956,0.168128517899606,0.596099216005123,0.670586070397755,0.570849930969531,0.204940016126869,0.828552794616479,0.442797218576876
4.48,2.8478118791649,3.6741486883784,7.58690577112509,13.8315291477979,3.94611839363261,3.6310094733849,7.95119779060576,3.06490085754025,4.08494961451564,2.9297646242566,4.33712439450574,0.192430523921749,0.193159771117971,0.693590530738359,2.59507558919869,0.221361722969437,0.131498400928221,0.977967316329377,0.227250119415146,0.230692724282677,0.239935777204381,0.185863829614908
4.49,3.03484501003862,9.58998502327081,3.01410791559344,15.9877709989014,5.37162977178925,4.07842056701057,6.50207366529223,5.32572783112161,2.66845678304589,3.43406108358749,3.01882674281135,0.242700361213073,0.976301204235929,0.213586203710752,3.6179258094172,0.270399172151521,0.280322819469114,0.596720260134955,0.454495862914726,0.319550083731831,0.204755364369707,0.190256808572866
4.5,5.9237067754596,8.07525266129443,5.04120331904556,20.7301376689906,9.8700838107383,4.11175978537988,6.95246833090715,5.83742065166687,2.90117372251886,3.33907193039637,3.10242319478728,0.315848797029359,0.538259380506887,0.334559466396035,4.52177759698661,1.09189735335245,0.252805885024205,0.770211712465275,0.275509089592601,0.245775641203198,0.33182722818727,0.154493258618067
4.51,11.3943921936604,4.27449951304834,4.0185668960876,8.47042597475556,5.90720835110155,4.99295618878014,5.92252153150638,7.5114539063701,2.8845504480561,5.6789451752898,2.69618733864932,1.36447732371316,0.190590969369303,0.192883235246415,0.871349816092704,0.373727414768099,0.2499041163907,0.391745701241562,0.320761527411752,0.220578844624993,0.831110479207426,0.209792078960374
4.52,4.15922223643096,4.89570513507137,10.0775103053199,3.19166141019105,8.3307084000845,7.31703341079667,2.99647096916226,7.85937232161412,2.38485648744794,4.68424679585852,13.9005184442958,0.198441391698604,0.207156426782131,1.33118198743779,0.194945737726609,0.871464572335767,0.730468242788964,0.190922952583349,0.502255936521671,0.267630344003139,0.366424008049091,2.46880288991886
4.53,2.67331183692392,8.43047712014179,8.68352036705096,2.90287355117594,10.7570014047448,7.54055327598325,7.58192110288298,7.04673311909602,19.1149342641208,6.37537935035904,9.88218627432987,0.159760738551095,0.833004505383092,0.897020213915137,0.204382496451505,1.59170231038309,0.499943833741003,0.539094514666085,0.962171193647516,5.96124902556648,0.517410204341027,1.52399360659886
4.54,5.14636005052093,3.35988610738468,11.7814341203369,7.82517889213282,4.99286594265411,6.58241968189219,4.45903289761075,4.66648635930324,4.44151659041427,3.22538568919438,4.5089057763194,0.23601846747444,0.22746640517943,1.75192558284272,0.632671085427265,0.250976090587554,0.362982841978714,0.195290502301699,0.222740310552777,0.20960694102676,0.197156877464583,0.269875983863526
4.55,13.9529039669392,3.7764287509409,10.6233776890182,4.76091784669989,6.88142085960056,3.265070656944,7.81357590782683,3.04046575234109,3.69137661553313,3.85631519400623,11.8601076187829,2.06804437351412,0.134025098675762,1.45717128903723,0.176831714603629,0.625578580793242,0.210973934303225,0.414336777283949,0.186834977965767,0.228428322657754,0.322322012692454,1.41360120610544
4.56,4.81386495777974,5.91526292225274,11.7725486947799,3.22058789090239,7.9139169813784,3.35836277157225,3.61370506095107,3.62631586249112,4.15113043985557,10.8795253224505,3.38807057700604,0.215644315237376,0.230685524364634,1.44251251052147,0.245510641157718,0.601620097747978,0.186763000476638,0.230239191957323,0.17692834597692,0.266238095273617,1.64904887529217,0.30500937126858
4.57,4.72953536089576,8.29491641874383,3.19301822648303,2.75836671194243,18.7537222730858,4.69165816942463,14.3534422973468,3.6429585000871,4.55833581843392,3.38242811327161,11.191541588515,0.253944210307152,0.706089497979204,0.203213827952528,0.138620132098252,5.06348654232877,0.235429428608567,3.49945328431996,0.176569815347095,0.29345315564984,0.196372844406457,2.2146148837711
4.58,5.57626722953244,5.17307724175632,8.1436284261415,5.9934005741767,4.89039027525686,3.106475616695,6.53859163120353,8.8416768351488,3.3301713275309,3.37697062547971,7.68221951179028,0.232193624530678,0.314850471251352,0.882864409268286,0.270328909579026,0.312388175105802,0.210650756127215,0.271038766750004,0.80159576918881,0.156512101385109,0.171754350547174,0.928890943149633
4.59,3.29550959100442,9.39862583501339,6.08891071867106,3.30194714700188,5.03901175454487,6.00536752738653,3.37017304156676,3.92281742455805,3.24253023939683,3.59319532752922,7.41142311921482,0.1497742889063,0.909066545186363,0.319220648804939,0.236985066948668,0.250857769103161,0.382538998699694,0.200644405767489,0.141259886693748,0.175349934401382,0.19762226227074,1.11815295376259
4.6,3.42375171737467,6.5338113683564,22.0049737133002,15.1435089476182,11.3320989771529,7.08508994403483,3.38328613679214,6.3691535627296,3.18724872269669,15.8968828079378,12.4594121775592,0.142304492391744,0.355274315354851,6.37445276020019,3.14314968787588,1.77208914607562,0.71798493410034,0.385791531095467,0.30857711542857,0.210476046461833,4.42919411858914,1.78867599096151
4.61,11.7460052434702,7.47204037210154,5.77463036114385,10.9416921856848,7.87850407176131,3.93684982046571,4.44885696808606,5.00185603201647,9.56839086245625,6.54228061179891,4.1956161287091,1.69217148206884,0.56544811351014,0.239376329682116,1.24379329842727,0.663071945055918,0.152504870699537,0.436733856186035,0.538523688646032,0.760458380344731,0.723815193315061,0.23318250363489
4.62,5.55953814076146,4.73485216905281,4.3358380576609,3.56347961098415,9.32491127290044,3.31234456029652,3.23265073302691,7.00747562490993,11.5948302247653,9.31954271122278,9.23473975614774,0.275904099467319,0.314453644091333,0.233559334844164,0.19229178311573,0.643058329449608,0.176555426829831,0.177661019840844,0.697111072373999,1.48606019322182,0.646661246175923,0.991718537639268
4.63,11.7415491184648,2.90631203526544,2.95761312080739,9.95400751582062,3.2631275561634,3.25387309357751,8.50934498198015,6.13554020536681,3.99815583871583,4.58084233539996,4.13233350284637,1.59679941086183,0.176489572755488,0.184346434997431,0.928928559304611,0.247393287172161,0.18692076143855,1.14724465931662,0.489505453107417,0.291747025696959,0.251032896338872,0.145664798414753
