"alphaW","Original.Est_B001","Original.Est_B002","Original.Est_B003","Original.Est_B004","Original.Est_B005","Original.Est_B006","Original.Est_B007","Original.Est_B008","Original.Est_B009","Original.Est_B010","Original.Est_B011","Original.SE_B001","Original.SE_B002","Original.SE_B003","Original.SE_B004","Original.SE_B005","Original.SE_B006","Original.SE_B007","Original.SE_B008","Original.SE_B009","Original.SE_B010","Original.SE_B011"
2.17,1.24001476298465,1.21488068279785,1.28397187706058,1.30741072228655,1.28663245612608,1.37847016785412,1.11657611320976,1.27497525574429,1.33654877753095,1.37852748135019,1.27176388954948,0.17645837328646,0.171925030339027,0.177233741509784,0.178274610442801,0.174613218876711,0.17083402469418,0.188187360680011,0.184363683987697,0.164891876102112,0.172856142602924,0.176709173932345
2.18,1.30265511806227,1.393088895307,1.29362004983206,1.29755573962997,1.30881055364057,1.22098374103462,1.28669605853584,1.00321314677059,1.3446815826863,1.27557667874245,1.36215766442331,0.17753472168872,0.16206043215683,0.178101637897117,0.17678544332252,0.174454564446071,0.183098186237642,0.176203536850023,0.227030929215307,0.16626383139091,0.179503419070946,0.185648792756855
2.19,1.30121533387206,1.30076523466538,1.29700518191853,0.966692995976959,1.31527394127747,1.33193600168973,1.34115516111014,1.30450610706585,1.40100511251298,1.10413132032176,1.28533722931919,0.17790570351113,0.174966668496515,0.175753241153981,0.291169403775604,0.177645795002137,0.178339300552062,0.173868627034726,0.177364599817768,0.18449993535332,0.21081820992917,0.169606004880352
2.2,1.424853216973,1.41281219293007,1.31535980880767,1.17190282067396,1.41770159105792,1.30452851291305,1.33307943248271,1.31213735282599,1.13755264421719,1.34462156354333,1.3860329822856,0.180394155496752,0.181009057913506,0.177740296224221,0.21076965205023,0.179249107144738,0.175868161109224,0.178211448160345,0.177225621395399,0.206636403081273,0.180663002487568,0.190119469942883
2.21,1.16622682944031,1.40026608875217,1.42274743744655,1.40488382268699,1.39495108269667,1.36318554975868,1.41002664514887,1.36028075320413,1.36182494249526,1.31689234802188,1.36906868222037,0.190501729017985,0.180579518406269,0.182818866575952,0.180899045312604,0.183009171658373,0.175503271184324,0.179405597262034,0.175375420262883,0.175778983896346,0.176066519404573,0.181890934674619
2.22,1.42260072006463,1.17432550567084,1.42106138067029,1.42607184037234,0.822371178972631,1.25725652091364,1.26409278564389,1.31235244997442,1.32248213890209,1.41019656590176,1.32237351396986,0.18099528401518,0.198957977246914,0.180920197539405,0.181019031912701,0.329859718504966,0.189449498300885,0.177861266926781,0.17800259911292,0.181823581198226,0.180674585251433,0.178898912100586
2.23,1.27615464519825,1.40637894960409,1.29368731589387,1.28160679430303,1.28408709416154,1.29783854494299,1.43547164747583,1.31862668692261,0.938633039759198,0.919656740548644,1.4305949525552,0.179539238550074,0.176347093228116,0.180061448109506,0.180142862059292,0.179136989047703,0.18162345823801,0.169295345799577,0.178290074995681,0.256901138055175,0.24575981093983,0.186916760905768
2.24,1.43095945523117,1.3492299934835,1.3937880139244,1.2952793035526,1.44442589748176,1.16021563628264,1.42610580275134,1.34987207546498,1.41669771684059,1.30263591281351,1.4111304576503,0.180522111205448,0.169417932771207,0.173972428494987,0.176047776032007,0.168846271615533,0.196580281259199,0.177865389577782,0.178605320863684,0.176688106871818,0.179021973300051,0.180994272143607
2.25,1.28380752725305,1.42407529667017,1.31181271981357,1.43057884355507,1.41195233212104,1.30058071272875,1.40480577311617,1.45196916191117,1.42489510231228,1.44093258454087,1.47219072030898,0.179678824271578,0.179879991359114,0.17756325724672,0.179060277438858,0.180076991313453,0.178618070138764,0.185322632162527,0.176123372251516,0.179418670091628,0.178679034379845,0.184109259555302
2.26,1.38578007399699,1.41278645287793,1.28117540179286,1.39318186209427,1.3714778766785,1.40328491084383,0.817222722021755,1.35028077050985,1.20849753314014,1.3642281814803,1.47284398612124,0.173386253042609,0.17696256708546,0.180206305537862,0.172866223173598,0.174604198092476,0.175381950399328,0.336943170119345,0.17967003108347,0.19550102515314,0.17416448643686,0.184750570096415
2.27,1.4388444403027,0.549072220792967,1.46729160014204,1.02352639103864,0.840125437188593,0.735044214494621,0.928107057802189,0.543897593046275,0.971943991458986,1.41522973721813,1.3695686772542,0.179960585743534,0.399960467164434,0.189902807753439,0.295097956536684,0.336319139557556,0.395510939935898,0.377979222147567,0.386748189101014,0.304463651875118,0.184566201272328,0.172223190294518
2.28,1.34887783778481,1.45479159548386,1.43759276600682,1.32683994616782,1.43545595999578,1.22459549927085,1.35364979672477,1.30398119281991,1.41767960014422,1.28988120598968,1.09939371479978,0.176379086702715,0.179639325661758,0.179576267361403,0.180718286211749,0.177845954460882,0.190523773508983,0.181226718813147,0.177447512857986,0.178151321605838,0.1823658405088,0.278653114529296
2.29,1.45078314999151,1.36858106566352,1.39128567906544,1.38551062257104,1.39326010626925,1.43296654304158,1.41507569302757,1.39577181076447,1.41169381179082,1.19250057714644,1.38601382841387,0.178938239226285,0.174120977848674,0.174363191881296,0.176866000393387,0.17450669450463,0.17669105857608,0.177210485146988,0.174765837065474,0.178124119573487,0.203114067094287,0.173515246162052
2.3,1.42669595769127,1.44821389790915,1.46988190990081,1.43188239346874,1.38643261706107,1.42595416223218,1.40398669167565,1.41784582252278,1.45271667323732,1.43006810588411,1.4506275468775,0.176900700486371,0.179537413853219,0.181157285953521,0.176848728214246,0.177230313004094,0.177953004667875,0.183295275137595,0.179268373858655,0.181177890841811,0.177012126713328,0.177899032215465
2.31,1.46161717557831,1.39949196490409,1.0338247879535,1.47244408799302,1.43876982089495,1.12982983679402,1.38060734394484,1.43622757798012,0.727645529057639,1.15444124497101,1.13318678429152,0.182908957295345,0.176990251760067,0.246991477633872,0.181417871590474,0.18610700807204,0.210923653875957,0.177321648330222,0.180476401788226,0.321840408738953,0.218448973884102,0.230279981451894
2.32,1.41872984635548,1.41143202903603,1.47742542625574,1.39609575991175,1.47884695930429,1.45926887492857,1.48494473606669,1.38977193396883,1.39613868968294,1.47848401958361,1.30024529784997,0.177885345136266,0.181515468076346,0.181628197701791,0.17842304369204,0.180952215090281,0.169217800296656,0.181933442674374,0.175961965509702,0.176794871573457,0.182031694274727,0.188861945117839
2.33,1.4185880853784,1.45798653247816,1.41660893377519,0.4188838913187,1.39303330246325,1.39128390998645,1.50418997407232,1.42561262861265,1.46230948955587,1.43183005131016,1.42570837037034,0.181491459271738,0.170965458253639,0.180476897240391,0.441242787887107,0.17895190218143,0.178165230127532,0.169815562070678,0.176724860363717,0.181111345096881,0.192825065707834,0.177084742722337
2.34,1.3819094732639,1.31683409593586,1.32004449347491,1.48080322799274,1.04131677013587,1.43308132464734,1.31459754254199,1.4732262246143,1.34230189109034,1.32181267423919,1.3062932482131,0.178681988569713,0.182532611500878,0.181581786791287,0.170582945844696,0.246841008486088,0.185849759224662,0.183792553017445,0.178352193966138,0.179484765604339,0.179197354047971,0.18398379611952
2.35,1.33466161386056,1.50045458628212,1.45899329794104,1.48350443671644,1.38808055998745,1.07827688706434,1.11390428681452,1.40466516897176,1.46797937247742,1.43428392544872,1.376598220504,0.180036746964384,0.169075204291498,0.165353825906292,0.178375981070996,0.178380504263467,0.239195982410591,0.230858736519524,0.175296018985669,0.186957553362904,0.176974813395367,0.18206325363794
2.36,1.47194532712339,1.4404606101631,1.47106279768553,1.47582043851065,1.4545326762931,1.46073161455699,1.49410857460061,1.49521014870292,0.917844186633648,1.48584833247923,1.49484580431908,0.178011226776597,0.181527025362537,0.183090081451422,0.177885969439068,0.170626045540548,0.178786977290343,0.182469264365944,0.179279161448555,0.329885412573148,0.178838397361897,0.180144878958492
2.37,1.41172401813496,1.46425481805216,1.49211691548125,1.45877666899306,1.45809212142001,1.51049922077489,1.46956777802859,1.4816448872734,1.5156254864922,1.495802369962,1.49933601793273,0.178687836022608,0.178567362214892,0.179611915520831,0.179936862242358,0.187943742852416,0.183087590152025,0.179175831436592,0.178241671422193,0.181579066589744,0.185204203893732,0.180523495129854
2.38,1.29504294274352,1.50343090702425,1.4819459535563,1.47889331907284,1.48202516101957,1.49596754704671,1.41959169419641,1.42142540925399,1.50670696235431,1.47590639132611,1.48328747344549,0.18766747821072,0.180587313887514,0.175100704644929,0.177981303529134,0.17860045750265,0.179250778557091,0.178906806456531,0.181796799331514,0.177507001877451,0.17786957479326,0.172524057542752
2.39,0.823623443911194,1.47537629993176,1.47861916180555,1.47428768945139,1.44761263108258,1.50123361281245,1.45823091950449,1.48164015997126,1.45447144112708,1.37167588244771,1.42309104164081,0.353879569280183,0.17141518602379,0.172423730518201,0.180986048522973,0.177521726326145,0.178154302765474,0.184660760015267,0.185748561873973,0.177197662655563,0.180062856052071,0.177687266409015
2.4,1.42062612919514,1.41150198504834,1.44591795499817,1.48160169658646,1.48795401739288,1.5058928913324,1.50598161980164,1.44537498724087,1.43487370407775,1.47899780301322,1.48898312604246,0.179317455976935,0.189823270340927,0.184360013848872,0.186135010316962,0.185786589264013,0.192918525134745,0.187286297545273,0.184426588639219,0.181103334504933,0.182693498311314,0.185028338104588
2.41,1.07743121992514,1.01047138802643,1.47580574132744,1.45972004756901,1.50489994058074,0.737214544905577,1.43703281834891,1.43784021956888,1.50585318365097,1.48764567713562,1.48108217986775,0.246969927136508,0.290041794030482,0.177621553754799,0.182459697468468,0.181048122688737,0.38894547577976,0.179552987336115,0.178167050743864,0.179206992698824,0.178217987145448,0.185904503781601
2.42,1.46194842607281,1.46968143533868,1.53247213055111,1.48190087806428,1.52053833573188,1.51459175418469,1.47003138397558,1.52146235741961,1.09205773755507,1.5166707200014,1.50750723872391,0.168669268027663,0.186273144751421,0.181705012279569,0.177365367857376,0.178281653761467,0.183964146008983,0.186975843579244,0.178424181893717,0.210303221067134,0.185696096383976,0.176460369547779
2.43,1.45235979903838,1.49711498756081,1.48386323984161,1.53331026740641,1.53260389125124,1.47195917182655,1.50326384735307,1.51922042901595,1.52215580036199,1.49996683104505,1.5216502795801,0.179036982361724,0.18774226731717,0.17709012569638,0.18078083534319,0.185155631015024,0.177444056441118,0.177417231120864,0.179621410144569,0.178411626365094,0.188248034553834,0.180523702093868
2.44,1.54093538705446,1.48901131480587,1.41886381628887,1.4621924759563,1.46885809741553,1.52149295067535,1.47855272152789,1.47705095508475,1.54965660225898,1.32064745786729,1.52168138110517,0.178238876513648,0.174260278895707,0.18451845078836,0.179666553889005,0.190489830701755,0.178594666997855,0.187527047175341,0.180810986244185,0.183823348437498,0.176845125941563,0.177570069205786
2.45,1.52549527693328,1.55163548716802,1.52809237775231,0.968389385230374,1.52673061698312,1.54039103728581,1.53964426645614,1.48117585068073,1.54128609781584,1.53682911902332,1.49050359632486,0.178874468091239,0.182426493598941,0.177807521565122,0.315914570451577,0.180557388293025,0.181024046310041,0.181984453666932,0.177868533364682,0.179575927048537,0.179308423407845,0.186400306489643
2.46,1.54211928325344,1.68333657435079,1.54646018449419,1.45275679395968,1.55199882532288,1.54764941814478,1.55073643508079,1.46887029129506,1.53608905617571,1.22911414532467,1.55505776634756,0.179334981968716,0.186702018028615,0.177736346140658,0.173454299980741,0.181384015259717,0.181779158963598,0.181732714506049,0.179802545864766,0.179188577811339,0.228251434586805,0.192468487392751
2.47,1.50543842295506,1.59562317036688,1.46534581205281,1.57385290715853,1.53764683233013,1.31281003748703,1.55808640368889,1.54584881221998,1.52642665583053,1.27578612565551,1.57460380339029,0.185334167560261,0.181765185183669,0.177152986859495,0.189897334094741,0.179365989674647,0.181877013971509,0.183064515980417,0.178674260933927,0.176428526759523,0.184357603618688,0.183083631365416
2.48,1.21690553989274,1.33500518437914,1.54931595188896,1.54062821796637,1.6302409151361,1.55473769224815,1.39629181282178,1.52080233710761,1.58960550886843,1.53294057793746,1.64380050793744,0.2103019337069,0.189864168808793,0.179206999580756,0.180075485395946,0.17636878698056,0.184214338264131,0.182475127750353,0.168519897912562,0.181682571014621,0.179919730493848,0.202107254699196
2.49,1.56864703747373,0.917214851688646,1.50532527948638,1.54692580644062,1.52684356204551,1.50270689593556,1.58173644287868,1.52899469731726,1.54671006231871,1.54562240032125,1.53836380194375,0.17977519424877,0.368625527405078,0.185848527580081,0.179637177140526,0.177234850632723,0.180806079415997,0.177524340135827,0.174502087710432,0.181086833026067,0.181407106191347,0.177955924593759
2.5,1.53527629193384,1.57084185309224,1.50892214981952,1.56485161983079,1.19433988435563,1.53862289016637,1.28352697566477,1.52289930154825,1.29605559954464,1.56909756228646,1.53254558781545,0.187076505818819,0.181451328186233,0.17929468957818,0.181169200144464,0.219783328720074,0.177930464373324,0.196274345630833,0.177695653061616,0.179275017174451,0.185200075882564,0.179082145480103
2.51,1.53251656116834,1.54017703615626,1.5341800472126,1.17878189872016,1.38150488146551,1.61690931402451,1.34686259911652,1.57199667781447,1.56219608270522,1.51455429730193,1.58153697376431,0.174884501543238,0.186679529024755,0.182874143022444,0.211848446945334,0.172732709843424,0.183783794915587,0.190222832989735,0.178096948667217,0.175769132904358,0.17718384152407,0.183444785915244
2.52,1.0476866556793,1.42677787690955,1.19626537578307,1.33225010260561,1.1863858800541,1.58546001978032,1.23301757000341,1.22866547202405,1.28522244332245,1.59818016554423,1.45418899904063,0.248842464847475,0.181023005129022,0.254100242058195,0.194899961716986,0.20320199028405,0.184965770901867,0.199354804253992,0.202159736257239,0.209623415481824,0.176103322635421,0.181307283906585
2.53,1.35553292187748,0.866474684139004,1.17035108808019,0.736435542608917,0.941483068366241,1.32386384708046,0.743025994443887,1.25108872435183,1.2834004372082,0.481825978378195,1.15157555069145,0.194338001224804,0.353224654707912,0.230851112244169,0.361671254519454,0.326537375779296,0.194816498254474,0.350907753828198,0.20680241795722,0.198949225381213,0.384254927774364,0.218602142118784
2.54,1.59770471505984,1.58991559021639,1.41408530683467,1.29610029735707,1.58918447474412,1.15153381320614,1.52889900599529,1.22877155893588,1.43082558060415,1.58282711328342,1.33520916186268,0.180765433207236,0.179781208285009,0.181356284931983,0.184430891611597,0.177354827287293,0.199062179816453,0.179825777846224,0.19983702581233,0.180524308771769,0.189893010727067,0.250563475924989
2.55,1.56750547862132,1.19420568396193,1.43809631571539,1.50277247343931,1.59489121843726,1.54857923288363,1.53083292798371,1.56142993699736,1.01209375372927,1.46127750540225,1.22702547373695,0.186128998219662,0.220136008760243,0.181342446338644,0.175173936981435,0.179055601766326,0.185451501251061,0.182681846657841,0.18097700197476,0.389856174501,0.178242662547807,0.210729878910895
2.56,1.43728386972462,1.51997511711625,0.552454487203295,1.55133927946835,1.61392513759648,0.620053762940458,0.772725808819115,0.546122951126166,0.531103822968032,1.51123443477899,1.58548249797961,0.172463452529015,0.181253174365805,0.445108622163713,0.183981093556617,0.18138413944448,0.425065862586906,0.395928231505982,0.434896592456585,0.436321634616314,0.186735434912479,0.178511397977173
2.57,1.60528498632582,1.54102528407669,1.63275498798022,1.56622268850693,0.811056171249945,1.52514812875975,1.61279524894201,0.690686436081738,0.728848420086766,1.54465758127066,0.718857627769211,0.177788143513665,0.179834949053321,0.191738419627799,0.189500536951933,0.331283592224192,0.181407566179574,0.181820032183616,0.411708106846142,0.395159123996154,0.181340573349918,0.297578806757323
2.58,0.86723174764119,1.56673406550224,1.6354889331902,1.60337943587658,1.57300739751484,1.61733274094947,1.53247409646795,1.57983551341024,1.57673835955741,1.62638488985493,1.54064506111524,0.345498524267513,0.18591196705892,0.179889600750375,0.183711219531521,0.183253967113436,0.181917545901687,0.182406323946279,0.186437353780485,0.186418484327586,0.187967505430619,0.181131426193754
2.59,1.58675411918628,1.63649476795996,1.62959935429679,1.63095790599662,1.57515432150583,1.5839531695608,1.60821643602004,1.56591964219939,1.63356277416135,1.59732079207108,1.14843436107331,0.168580386477949,0.181213925020021,0.180449226318309,0.180926371317895,0.183642557380581,0.185618047916482,0.180548597258088,0.184674242308565,0.180898025906073,0.185627488576889,0.234633577078326
2.6,1.63967688422431,1.63916285939867,1.5489911111373,1.42905104373114,1.5611569148865,1.52483563414105,1.64377236017382,1.5465133934137,1.56758406392693,1.62173018061757,1.55196524949984,0.18017923470541,0.181776869911639,0.187016398831107,0.182768494397646,0.18160700277209,0.18078274354661,0.182399739127036,0.180938219517147,0.183761803610564,0.17826184540571,0.180820873870013
2.61,1.59001236799377,1.62095102711288,1.56482924439051,1.55993691628019,1.63588226968619,1.57714182328143,1.63490169856608,1.56856332921103,1.56937169960427,1.5462282527356,1.1564448314469,0.183774138345523,0.179235238920304,0.186999811535461,0.181071435887484,0.182255988342974,0.181780542398149,0.181123566404608,0.181045768047092,0.181476455371506,0.182136631379847,0.243679240320434
2.62,1.64793309310105,1.63956994286698,1.64765590572163,1.56825579148027,1.61271049776115,1.64285044525713,1.61888442243708,1.62358092938683,1.59825368278887,1.57908084326666,1.64625252134158,0.182415186302522,0.172497470742284,0.171899143344444,0.181695184425779,0.185736543948526,0.18308069746375,0.186657501601564,0.178973921453832,0.183710286644168,0.181694307306081,0.181372743386331
2.63,1.55023525672584,1.58089534040382,1.58872247873743,1.64311721443444,1.58732905633129,1.57691337734673,1.6503066115599,1.60983090715687,1.60344647546167,1.59688588762929,1.54221833485518,0.180336694928185,0.179138202700396,0.181819872747902,0.181121984667044,0.181823888420096,0.182326311304894,0.180782578212775,0.183933304441664,0.185353602585937,0.185356178443766,0.18242613177707
2.64,1.58934585937008,1.57572439322174,1.65968183342959,1.65049944700741,1.60395290434656,1.60699019306856,1.60798782433606,1.6572322194526,1.55268717022757,1.58059364866495,1.59905498309714,0.181056053248861,0.18123757675482,0.181100349962376,0.179386069265724,0.185054779389668,0.185867067872809,0.185088160006947,0.182564855088217,0.178745612198371,0.181770316938254,0.180851659722736
2.65,1.61992680354288,1.61307789422747,1.61986255755386,1.59912334308394,1.59299334410466,1.59386960249689,1.65629947110392,1.65790576862435,1.59961391132554,1.63896291973752,1.63251025472906,0.178388005834742,0.172257330309896,0.185148744030022,0.181793503034459,0.181555197804254,0.181290345214819,0.176789251250326,0.182428338709752,0.180854671654469,0.181139195496912,0.174742358008734
2.66,1.63899488512445,1.64459243428385,1.6620078103297,1.65637723995689,1.62168145210717,1.60661610824684,1.63720640968548,1.62888994032992,1.65584222703716,1.63349019223783,1.60889736338191,0.177392788607923,0.181141065995548,0.177094449538813,0.179101730364472,0.181433458925564,0.18120105495642,0.182532914936078,0.177955902225553,0.176529597769978,0.181408779246612,0.177341289560913
2.67,1.66208984727374,1.54858095804393,1.67550764298884,1.6527468727055,1.59871853705139,1.59125278584135,1.60258567882169,1.68094726027898,1.64326948660479,1.60173165518417,1.66923532269165,0.17702320714773,0.185318490691166,0.181581021527229,0.177354467083215,0.183004676182011,0.185029501903822,0.186128599471192,0.181190805197995,0.17690445529203,0.182393029725524,0.181065171533848
2.68,1.61107670684247,1.6539164856459,1.65727062728539,1.67902906025152,1.60212117522391,1.66457876213246,1.6183062925248,1.57703777941394,1.66470506240278,1.61074200047994,1.68376651254566,0.18102278138132,0.174221747242577,0.182931279776875,0.178130769545331,0.179774283044855,0.179067116334369,0.177852377681852,0.177549815680195,0.180284446346476,0.186952833292163,0.180768826960435
2.69,1.61843987779032,1.61887113324981,1.62849211891853,1.69757463114624,1.64061835964975,1.70413267198428,1.62140011461088,1.68218213103905,1.67242986769288,1.69532021423825,1.60338652167015,0.18122499973573,0.181059344053619,0.186745375269438,0.178647366415489,0.180482961843141,0.180473139436218,0.181899586077962,0.175844276093645,0.17949013312318,0.18191135057731,0.182867853638928
2.7,1.69752834400627,1.68594590482614,1.62786810566694,1.70146057936972,1.69148709065177,1.6468639013845,1.58350931376912,1.69200510237606,1.70643596979681,1.69572877930946,1.07797736271201,0.178878507918394,0.180627322737098,0.181404529012846,0.18149414507237,0.182024807040884,0.185088565226922,0.183933323157857,0.180984954360375,0.182368552748511,0.181142500806522,0.2610414825902
2.71,1.71185186819829,1.61705718609638,1.69884722523147,1.62680126151768,1.63563864963244,1.70666431556528,1.63357370756315,1.57990789393189,1.6331263076399,1.70487776520779,1.58686250502778,0.181038090416611,0.180628571815278,0.180765434769085,0.179515558141333,0.180749823524813,0.181447669191234,0.180344531936985,0.179386264594244,0.173951923697148,0.179828926842367,0.183217570448232
2.72,1.66525905239213,1.58989541641091,1.6051150590877,1.62587971971776,1.68363689165485,1.64802688539731,1.63882547651756,1.69078766344879,1.66750602520603,1.65786070077105,1.63769979476473,0.180099785631086,0.184182233167596,0.188772094200049,0.181382595894725,0.178852809148726,0.18414253146608,0.180247688821685,0.180471404311181,0.1777360755673,0.186443757356004,0.181070780510906
2.73,1.71080201356369,1.63367012569312,1.73589803869687,1.66508968875082,1.72642240677615,1.6465650644689,1.72073415933666,1.6553238633762,1.59983257590629,1.73625928510856,1.70931381544857,0.180576188707067,0.179762178730135,0.181528535228162,0.185239626405094,0.178791230119915,0.1814420334284,0.183401504073386,0.187148082767429,0.191199194161482,0.17929641421913,0.182935388717673
2.74,1.60914437912432,1.70954742833503,1.60821737912111,1.72392735821529,1.64800411479833,1.68880941703647,1.67848494207037,1.65958099743903,1.65269339008391,1.72080189908751,1.66470200087107,0.178792203240038,0.183194232668876,0.183203472421118,0.181283596787929,0.181435563916006,0.175936170927503,0.179403464705429,0.177248066729334,0.181675993014717,0.181966213234449,0.178854959254893
2.75,1.66366482297725,1.630808618989,1.65486658041645,1.7112027711432,1.67111804044088,1.71838819688989,1.68908991594284,1.6485949590713,1.64481714424094,1.73570918850038,1.65130526816765,0.18557917535595,0.177613019320245,0.179350295462449,0.183080797936965,0.178179919094663,0.180489279416959,0.184859504587992,0.179099992773097,0.184806042876651,0.178260248051148,0.1808538981116
2.76,1.69656641952888,1.66468204982496,1.66013185361393,1.73846652717829,1.68735476813964,0.947530759807408,1.66396769246214,1.71811462217288,1.70946032635164,1.74077223083203,1.66580257145296,0.180204768473618,0.181442385468178,0.18144797256385,0.181378942919556,0.184706862192604,0.301523702321301,0.18038243125547,0.170106984487553,0.176693483813039,0.180069159445843,0.180975514382313
2.77,1.58568895925825,1.7295096803688,1.73994535628746,1.60961220429205,1.67859898391264,1.73117140893023,1.68042356576933,1.67123562158125,1.69734347969862,1.7360718126009,1.68562652047485,0.185119165657278,0.180103175139308,0.181055393456001,0.189935655898579,0.180585042323157,0.182463556605777,0.181404652464447,0.180227920442603,0.179215853883085,0.178206655379747,0.185304019787481
2.78,1.67963630394315,1.68160345594234,1.67478956656915,1.6784175555778,1.73637039611028,1.60981369016015,1.7429915316722,1.60614535720543,1.74255730721002,1.675478546336,1.67734488692232,0.179419986709644,0.181444561580735,0.181089710134538,0.181052206174747,0.182471000267792,0.177997208373239,0.180918973658371,0.177608670869334,0.180900179907868,0.1812080145517,0.181529627801867
2.79,1.66552411619524,1.65176071633977,1.70557538638235,1.74464660320561,1.72594689131897,1.68663857114511,1.74506547205389,1.74994391106706,1.68216218128785,1.75173448738536,1.73238102442773,0.185279094621051,0.181739550591439,0.179991682935857,0.181387731742875,0.177865973095831,0.169851061451711,0.175648270750631,0.181605539993316,0.180775664377463,0.179991481678966,0.177677757977423
2.8,1.69418901026499,1.6386711916793,1.75627666990756,1.69034885377884,1.68606908461681,1.69312981819724,1.69344001393297,1.74821314678731,1.70370033623721,1.69491500625553,1.71947979790485,0.182409000123277,0.182350014780184,0.180606498097039,0.183673782543233,0.181505258929163,0.181206013508347,0.184460549412897,0.187508979959688,0.185678407823543,0.180540264090972,0.179368812786447
2.81,1.7202214060935,1.68801861317022,1.70149560526428,1.76286064950397,1.69648494565387,1.60472267690182,1.69378322956867,1.76034815353351,1.7346126382245,1.70833520705746,1.76275793613141,0.179602780184272,0.188462519935071,0.184319466533415,0.18088243393956,0.180838843935377,0.176474362294666,0.181181336037166,0.180997288404988,0.178020483017138,0.18691551182594,0.180484257220596
2.82,1.71089522083846,1.73799104454559,1.69837428317884,1.70047476477896,1.75565939350725,1.69984028539688,1.7052338760443,1.70907294380501,1.70881355848574,1.69275840829944,1.69700246940351,0.181496231864507,0.180220423509104,0.182121938310313,0.18517564536352,0.178831073707836,0.18024066596674,0.180790619710755,0.180370466254562,0.1816234371703,0.180243605010738,0.180342717947176
2.83,1.7295747693646,1.78998490247501,1.77932016686736,1.77731214424667,1.72715419799509,1.72186908220747,1.7095855880092,1.70720934014401,1.64639782984077,1.75118267904511,1.73322806313233,0.183689897308164,0.175773156372551,0.180823041181691,0.179873571080908,0.184818572582135,0.185669079175258,0.184656869941141,0.180804111721619,0.180123104559441,0.178784569341265,0.18475743914781
2.84,1.73472969306394,1.70157474261727,1.7186655248625,1.73694072357267,1.6970904837912,1.74577457022123,1.70632838685404,1.7518861969435,1.75284955769545,1.72430608333233,1.78371246657007,0.177571105401052,0.181038718578069,0.18524149901695,0.173191083359939,0.188139562484194,0.185173547565291,0.180509364389341,0.178833131528611,0.18472959017063,0.184856094915484,0.18072713492145
2.85,1.74171263976048,1.71068478003472,1.71764517035838,1.78371338722826,1.72214962808549,1.71496299230329,1.56896286987228,1.73275484149446,1.76642090841158,1.79071133274816,1.72565662699642,0.185107128362876,0.180114007889246,0.180844681597438,0.177033910060013,0.178916499465497,0.1806899943828,0.185939011539795,0.182724011367412,0.180317342498087,0.180531515422517,0.180654069033804
2.86,1.72841975089346,1.80699816291238,1.7310157998527,1.76133728534999,1.78548548098496,1.73364622128854,1.703044102086,1.69949291563494,1.77021283371128,1.67209919435611,1.72508187029169,0.180205640689781,0.180262952930681,0.182294720413349,0.176820482734169,0.181115476061814,0.18515554376614,0.181145822772714,0.175245769968911,0.180584260805463,0.176364055204127,0.180118358882446
2.87,1.72953570968778,1.74096446711614,1.76358449929412,1.70153259883348,1.79759590683782,1.73376610351053,1.64168466007737,1.67586567793123,1.69779016773808,1.76956231697814,1.80660230179196,0.181347231719963,0.179325800439438,0.185050651159397,0.186291404578699,0.183563155777312,0.180721332481434,0.179669393201654,0.182734430745852,0.180972573185854,0.177063955668251,0.18059797894924
2.88,1.75314160173916,1.73738683779013,1.73545087663977,1.80792970633403,1.81481136452795,1.78167248775108,1.81089523216335,1.73552809592332,1.79131217746467,1.73914484240574,1.78213672205723,0.184711913546868,0.185904814328509,0.175364698318495,0.180283222658306,0.175708750688771,0.17086784069637,0.184316387368814,0.185692653938403,0.202432535355135,0.180770528728206,0.175489465331562
2.89,1.77294149623483,1.70905133794883,1.75557277403014,1.75871543795402,1.75163747375343,1.74296211040957,1.74406607103252,1.71215434160417,1.76738598221901,1.75331479200937,1.81063838423559,0.18067677795901,0.17623344678819,0.19364115689653,0.181550971387367,0.194265457356693,0.180642259431455,0.180160691833224,0.182878959296336,0.176133592014512,0.180801625447351,0.180710720873627
2.9,1.80601989313437,1.79526105853711,1.7492392693929,1.73545609833896,1.81657919632442,1.75045519596342,1.82327360041436,1.80712918767749,1.7580735890364,1.67083947550458,1.78601844222906,0.181986794061115,0.180380987709363,0.180545654471071,0.178268432265685,0.179678091669535,0.180460751338911,0.180919074572775,0.182227755516701,0.179860582170887,0.189400433689244,0.177797054094358
2.91,1.75952465573072,1.7570760168417,1.79854821827842,1.76456055518211,1.74958083266229,1.74513458499267,1.75396240056582,1.52281342779621,1.75108766654293,1.75427509914162,1.77843679160507,0.183585136749418,0.178158965263663,0.178490909821915,0.184594572013427,0.17996975593427,0.183308231192398,0.182922588923839,0.18456185075365,0.181593403281444,0.179622445974432,0.180020367101463
2.92,1.82964755726941,1.78445390123371,1.67351678768562,1.73965825662628,1.80018437750359,1.83021829599196,1.76115957811382,1.76951482357917,1.76707656760993,1.76131503075055,1.76563272885014,0.180066609800357,0.178510385258925,0.179498846261637,0.183046564370669,0.182894151447205,0.179437447924533,0.181492369210718,0.179162319316882,0.184319065289573,0.176403516054193,0.17616286776423
